year	county	mode	nb_hh	avg_spending_annual_county	tax_rate	alpha	pop_density	rent	wage	min_dist0	presence_state0	tot_empl0	tot_size0	presence_county0
1999	53061	2	224852	10608.95	.0868543	-4.829919	291.8573	3.523571	16914.95084	623.5826	0	0	0	0
1999	53061	1	224852	10608.95	.0868543	-6.612661	291.8573	3.523571	16914.95084	623.5826	0	0	0	0
2000	53061	1	224852	9601.243	.0868543	-5.963307	291.8573	3.636416	18341.69052	623.5826	0	0	0	0
2000	53061	2	224852	9601.243	.0868543	-4.101531	291.8573	3.636416	18341.69052	623.5826	0	0	0	0
2000	53061	3	224852	9601.243	.0868543	-4.18593	291.8573	3.636416	18341.69052	623.5826	0	0	0	0
2001	53061	2	236870	11726.39	.0868543	-3.877492	298.1837	3.726316	19169.8641	623.5826	0	0	0	0
2001	53061	3	236870	11726.39	.0868543	-3.964832	298.1837	3.726316	19169.8641	623.5826	0	0	0	0
2001	53061	1	236870	11726.39	.0868543	-5.83019	298.1837	3.726316	19169.8641	623.5826	0	0	0	0
2002	53061	3	241491	8634.528	.0868543	-3.586957	302.5608	3.827356	20467.24591	623.5826	0	0	0	0
2002	53061	2	241491	8634.528	.0868543	-3.496806	302.5608	3.827356	20467.24591	623.5826	0	0	0	0
2002	53061	1	241491	8634.528	.0868543	-5.480072	302.5608	3.827356	20467.24591	623.5826	0	0	0	0
2003	53061	1	247625	9623.355	.0868543	-5.214743	304.5183	3.871688	21380.84789	623.5826	0	0	0	0
2003	53061	3	247625	9623.355	.0868543	-3.289899	304.5183	3.871688	21380.84789	623.5826	0	0	0	0
2003	53061	2	247625	9623.355	.0868543	-3.200375	304.5183	3.871688	21380.84789	623.5826	0	0	0	0
2004	53061	1	250961	8476.641	.0868543	-4.9863	308.3133	4.014717	22143.61918	623.5826	0	0	0	0
2004	53061	3	250961	8476.641	.0868543	-3.02399	308.3133	4.014717	22143.61918	623.5826	0	0	0	0
2004	53061	2	250961	8476.641	.0868543	-2.935197	308.3133	4.014717	22143.61918	623.5826	0	0	0	0
2005	53061	1	255677	6741.383	.0868543	-4.819213	313.7347	4.133855	22392.72297	623.5826	0	0	0	0
2005	53061	3	255677	6741.383	.0868543	-2.8599	313.7347	4.133855	22392.72297	623.5826	0	0	0	0
2005	53061	2	255677	6741.383	.0868543	-2.77222	313.7347	4.133855	22392.72297	623.5826	0	0	0	0
2006	53061	1	255035	7714.549	.0869097	-4.484325	321.3317	4.243924	22670.35293	623.5826	0	0	0	0
2006	53061	3	255035	7714.549	.0869097	-2.499485	321.3317	4.243924	22670.35293	623.5826	0	0	0	0
2006	53061	2	255035	7714.549	.0869097	-2.406621	321.3317	4.243924	22670.35293	623.5826	0	0	0	0
2007	53061	3	255031	7406.676	.087015	-2.569623	327.6993	4.221477	23894.1701	623.5826	0	0	0	0
2007	53061	1	255031	7406.676	.087015	-4.242976	327.6993	4.221477	23894.1701	623.5826	0	0	0	0
2007	53061	2	255031	7406.676	.087015	-2.370902	327.6993	4.221477	23894.1701	623.5826	0	0	0	0
2008	53061	1	259494	9635.697	.08479	-3.983937	332.7897	4.367668	24285.66761	623.5826	0	0	0	0
2008	53061	3	259494	9635.697	.08479	-2.632551	332.7897	4.367668	24285.66761	623.5826	0	0	0	0
2008	53061	2	259494	9635.697	.08479	-2.360696	332.7897	4.367668	24285.66761	623.5826	0	0	0	0
2009	53061	1	259142	8840.708	.0872927	-3.67748	338.3855	4.315207	24631.9056	623.5826	0	0	0	0
2009	53061	3	259142	8840.708	.0872927	-2.377191	338.3855	4.315207	24631.9056	623.5826	0	0	0	0
2009	53061	2	259142	8840.708	.0872927	-2.152513	338.3855	4.315207	24631.9056	623.5826	0	0	0	0
2010	53061	3	263931	7700.772	.0885937	-2.256336	332.5966	5.94	25260.50699	623.5826	0	0	0	0
2010	53061	1	263931	7700.772	.0885937	-3.238909	332.5966	5.94	25260.50699	623.5826	0	0	0	0
2010	53061	2	263931	7700.772	.0885937	-2.029481	332.5966	5.94	25260.50699	623.5826	0	0	0	0
2011	53061	2	266331	8473.622	.0882928	-1.83952	337.5395	6.01	25375.86104	623.5826	0	0	0	0
2011	53061	3	266331	8473.622	.0882928	-2.341189	337.5395	6.01	25375.86104	623.5826	0	0	0	0
2011	53061	1	266331	8473.622	.0882928	-2.892248	337.5395	6.01	25375.86104	623.5826	0	0	0	0
2012	53061	3	268546	8078.029	.0882041	-2.249899	342.2859	6.06	25636.21007	623.5826	0	0	0	0
2012	53061	1	268546	8078.029	.0882041	-2.541876	342.2859	6.06	25636.21007	623.5826	0	0	0	0
2012	53061	2	268546	8078.029	.0882041	-1.607437	342.2859	6.06	25636.21007	623.5826	0	0	0	0
2013	53061	1	268722	8048.259	.0882229	-2.084819	347.1649	6.12	25917.13083	623.5826	0	0	0	0
2013	53061	3	268722	8048.259	.0882229	-1.829147	347.1649	6.12	25917.13083	623.5826	0	0	0	0
2013	53061	2	268722	8048.259	.0882229	-1.368608	347.1649	6.12	25917.13083	623.5826	0	0	0	0
2014	53061	2	271514	7203.401	.0883238	-1.286438	352.3028	6.242	26898.98848	623.5826	0	0	0	0
2014	53061	3	271514	7203.401	.0883238	-1.717192	352.3028	6.242	26898.98848	623.5826	0	0	0	0
2014	53061	1	271514	7203.401	.0883238	-1.830453	352.3028	6.242	26898.98848	623.5826	0	0	0	0
2015	53061	3	274766	7783.641	.0883007	-1.401385	357.7175	6.34	27276.96927	52.33724	1	0	0	0
2015	53061	1	274766	7783.641	.0883007	-1.35992	357.7175	6.34	27276.96927	52.33724	1	0	0	0
2015	53061	2	274766	7783.641	.0883007	-.9886754	357.7175	6.34	27276.96927	52.33724	1	0	0	0
2016	53061	3	278626	9598.86	.0897481	-1.236723	363.4647	6.488	27766.34013	52.33724	1	0	0	0
2016	53061	2	278626	9598.86	.0897481	-.9951848	363.4647	6.488	27766.34013	52.33724	1	0	0	0
2016	53061	1	278626	9598.86	.0897481	-1.116829	363.4647	6.488	27766.34013	52.33724	1	0	0	0
2017	53061	3	280293	10166.08	.0897481	-.7574352	367.9414	6.673333	28527.09943	52.33724	1	0	0	0
2017	53061	2	280293	10166.08	.0897481	-.5156108	367.9414	6.673333	28527.09943	52.33724	1	0	0	0
2017	53061	1	280293	10166.08	.0897481	-.4639897	367.9414	6.673333	28527.09943	52.33724	1	0	0	0
2018	53061	3	281971	10766.83	.0897481	-.2796701	372.4732	7.01	29308.70245	52.33724	1	0	0	0
2018	53061	2	281971	10766.83	.0897481	-.0376661	372.4732	7.01	29308.70245	52.33724	1	0	0	0
2018	53061	1	281971	10766.83	.0897481	.2355116	372.4732	7.01	29308.70245	52.33724	1	0	0	0
1999	53063	3	163611	9084.44	.0827907	-5.010905	237.4449	3.125079	15658.39565	595.6071	0	0	0	0
1999	53063	1	163611	9084.44	.0827907	-6.688749	237.4449	3.125079	15658.39565	595.6071	0	0	0	0
1999	53063	2	163611	9084.44	.0827907	-4.92933	237.4449	3.125079	15658.39565	595.6071	0	0	0	0
2000	53063	3	163611	7995.627	.0827907	-4.285342	237.4449	3.225163	16198.07493	595.6071	0	0	0	0
2000	53063	2	163611	7995.627	.0827907	-4.200942	237.4449	3.225163	16198.07493	595.6071	0	0	0	0
2000	53063	1	163611	7995.627	.0827907	-6.039395	237.4449	3.225163	16198.07493	595.6071	0	0	0	0
2001	53063	1	169257	9708.797	.0827907	-5.929195	239.7802	3.100257	17039.74738	595.6071	0	0	0	0
2001	53063	2	169257	9708.797	.0827907	-3.941031	239.7802	3.100257	17039.74738	595.6071	0	0	0	0
2001	53063	3	169257	9708.797	.0827907	-4.028371	239.7802	3.100257	17039.74738	595.6071	0	0	0	0
2002	53063	2	172558	7239.105	.0827907	-3.566271	242.153	3.194013	18110.71824	595.6071	0	0	0	0
2002	53063	3	172558	7239.105	.0827907	-3.656421	242.153	3.194013	18110.71824	595.6071	0	0	0	0
2002	53063	1	172558	7239.105	.0827907	-5.603021	242.153	3.194013	18110.71824	595.6071	0	0	0	0
2003	53063	3	176941	8403.127	.0827907	-3.355202	244.1957	3.256497	18945.00808	595.6071	0	0	0	0
2003	53063	2	176941	8403.127	.0827907	-3.265678	244.1957	3.256497	18945.00808	595.6071	0	0	0	0
2003	53063	1	176941	8403.127	.0827907	-5.341071	244.1957	3.256497	18945.00808	595.6071	0	0	0	0
2004	53063	2	179325	7657.002	.0827907	-2.999492	246.7799	3.453459	19320.0063	595.6071	0	0	0	0
2004	53063	3	179325	7657.002	.0827907	-3.088285	246.7799	3.453459	19320.0063	595.6071	0	0	0	0
2004	53063	1	179325	7657.002	.0827907	-5.114273	246.7799	3.453459	19320.0063	595.6071	0	0	0	0
2005	53063	1	182694	5935.111	.0827907	-4.953559	249.7117	3.606358	18809.8502	595.6071	0	0	0	0
2005	53063	3	182694	5935.111	.0827907	-2.9211	249.7117	3.606358	18809.8502	595.6071	0	0	0	0
2005	53063	2	182694	5935.111	.0827907	-2.833421	249.7117	3.606358	18809.8502	595.6071	0	0	0	0
2006	53063	2	178958	6667.239	.0835407	-2.419503	253.7246	3.522043	20159.01913	595.6071	0	0	0	0
2006	53063	3	178958	6667.239	.0835407	-2.512367	253.7246	3.522043	20159.01913	595.6071	0	0	0	0
2006	53063	1	178958	6667.239	.0835407	-4.598871	253.7246	3.522043	20159.01913	595.6071	0	0	0	0
2007	53063	2	178952	6219.471	.0838605	-2.322176	258.6192	3.624434	20709.87557	595.6071	0	0	0	0
2007	53063	3	178952	6219.471	.0838605	-2.520897	258.6192	3.624434	20709.87557	595.6071	0	0	0	0
2007	53063	1	178952	6219.471	.0838605	-4.307632	258.6192	3.624434	20709.87557	595.6071	0	0	0	0
2008	53063	1	181494	8458.383	.0836683	-4.070336	262.0851	3.872199	22183.58717	595.6071	0	0	0	0
2008	53063	3	181494	8458.383	.0836683	-2.612597	262.0851	3.872199	22183.58717	595.6071	0	0	0	0
2008	53063	2	181494	8458.383	.0836683	-2.340741	262.0851	3.872199	22183.58717	595.6071	0	0	0	0
2009	53063	1	181768	7673.971	.0837992	-3.753583	265.4709	3.877448	22323.46995	595.6071	0	0	0	0
2009	53063	3	181768	7673.971	.0837992	-2.342928	265.4709	3.877448	22323.46995	595.6071	0	0	0	0
2009	53063	2	181768	7673.971	.0837992	-2.118249	265.4709	3.877448	22323.46995	595.6071	0	0	0	0
2010	53063	1	184590	6691.395	.0839107	-3.31577	261.5175	3.709609	22349.22892	595.6071	0	0	0	0
2010	53063	3	184590	6691.395	.0839107	-2.218786	261.5175	3.709609	22349.22892	595.6071	0	0	0	0
2010	53063	2	184590	6691.395	.0839107	-1.991931	261.5175	3.709609	22349.22892	595.6071	0	0	0	0
2011	53063	1	185983	7485.519	.0840051	-2.969478	264.4856	3.677464	22032.44791	595.6071	0	0	0	0
2011	53063	2	185983	7485.519	.0840051	-1.802392	264.4856	3.677464	22032.44791	595.6071	0	0	0	0
2011	53063	3	185983	7485.519	.0840051	-2.30406	264.4856	3.677464	22032.44791	595.6071	0	0	0	0
2012	53063	2	187397	7037.148	.0839657	-1.564616	266.6842	3.726862	22505.47367	595.6071	0	0	0	0
2012	53063	3	187397	7037.148	.0839657	-2.207078	266.6842	3.726862	22505.47367	595.6071	0	0	0	0
2012	53063	1	187397	7037.148	.0839657	-2.60516	266.6842	3.726862	22505.47367	595.6071	0	0	0	0
2013	53063	3	187572	7126.861	.0839115	-1.789504	268.6442	3.748143	22912.60583	595.6071	0	0	0	0
2013	53063	2	187572	7126.861	.0839115	-1.328965	268.6442	3.748143	22912.60583	595.6071	0	0	0	0
2013	53063	1	187572	7126.861	.0839115	-2.151909	268.6442	3.748143	22912.60583	595.6071	0	0	0	0
2014	53063	2	188126	6284.52	.0839296	-1.24523	270.412	3.79593	22410.98736	595.6071	0	0	0	0
2014	53063	3	188126	6284.52	.0839296	-1.675984	270.412	3.79593	22410.98736	595.6071	0	0	0	0
2014	53063	1	188126	6284.52	.0839296	-1.90029	270.412	3.79593	22410.98736	595.6071	0	0	0	0
2015	53063	2	189471	6870.497	.0839567	-.9459422	272.6129	3.89549	22336.94106	238.7795	1	0	0	0
2015	53063	3	189471	6870.497	.0839567	-1.358651	272.6129	3.89549	22336.94106	238.7795	1	0	0	0
2015	53063	1	189471	6870.497	.0839567	-1.439973	272.6129	3.89549	22336.94106	238.7795	1	0	0	0
2016	53063	1	191222	8335.46	.0839567	-1.204239	275.4631	4.051521	23038.36199	238.7795	1	0	0	0
2016	53063	2	191222	8335.46	.0839567	-.9557502	275.4631	4.051521	23038.36199	238.7795	1	0	0	0
2016	53063	3	191222	8335.46	.0839567	-1.197288	275.4631	4.051521	23038.36199	238.7795	1	0	0	0
2017	53063	2	191769	8830.316	.0839567	-.477574	277.7146	4.223529	23517.66066	238.7795	1	0	0	0
2017	53063	1	191769	8830.316	.0839567	-.5545318	277.7146	4.223529	23517.66066	238.7795	1	0	0	0
2017	53063	3	191769	8830.316	.0839567	-.7193985	277.7146	4.223529	23517.66066	238.7795	1	0	0	0
2018	53063	3	192317	9354.554	.0839567	-.2601305	279.9846	4.465168	24006.92759	238.7795	1	0	0	0
2018	53063	1	192317	9354.554	.0839567	.1041362	279.9846	4.465168	24006.92759	238.7795	1	0	0	0
2018	53063	2	192317	9354.554	.0839567	-.0181264	279.9846	4.465168	24006.92759	238.7795	1	0	0	0
1999	53065	1	15017	8058.318	.0761579	-7.069398	16.22837	4.030005	15902.39882	637.4954	0	0	0	0
1999	53065	2	15017	8058.318	.0761579	-4.887906	16.22837	4.030005	15902.39882	637.4954	0	0	0	0
1999	53065	3	15017	8058.318	.0761579	-4.969481	16.22837	4.030005	15902.39882	637.4954	0	0	0	0
2000	53065	2	15017	6855.508	.0761579	-4.159518	16.22837	4.154739	16478.64052	637.4954	0	0	0	0
2000	53065	3	15017	6855.508	.0761579	-4.243917	16.22837	4.154739	16478.64052	637.4954	0	0	0	0
2000	53065	1	15017	6855.508	.0761579	-6.420044	16.22837	4.154739	16478.64052	637.4954	0	0	0	0
2001	53065	1	15786	9034.943	.0761579	-6.356929	16.22595	4.14554	17326.10743	637.4954	0	0	0	0
2001	53065	2	15786	9034.943	.0761579	-4.006967	16.22595	4.14554	17326.10743	637.4954	0	0	0	0
2001	53065	3	15786	9034.943	.0761579	-4.094306	16.22595	4.14554	17326.10743	637.4954	0	0	0	0
2002	53065	1	16094	6749.839	.0761579	-6.01371	16.27841	4.235435	18413.90325	637.4954	0	0	0	0
2002	53065	2	16094	6749.839	.0761579	-3.642073	16.27841	4.235435	18413.90325	637.4954	0	0	0	0
2002	53065	3	16094	6749.839	.0761579	-3.732223	16.27841	4.235435	18413.90325	637.4954	0	0	0	0
2003	53065	3	16503	7735.409	.0761579	-3.434052	16.38133	4.281184	19417.09331	637.4954	0	0	0	0
2003	53065	2	16503	7735.409	.0761579	-3.344527	16.38133	4.281184	19417.09331	637.4954	0	0	0	0
2003	53065	1	16503	7735.409	.0761579	-5.735268	16.38133	4.281184	19417.09331	637.4954	0	0	0	0
2004	53065	1	16725	7306.962	.0761579	-5.491889	16.55608	4.417457	19870.01747	637.4954	0	0	0	0
2004	53065	3	16725	7306.962	.0761579	-3.165256	16.55608	4.417457	19870.01747	637.4954	0	0	0	0
2004	53065	2	16725	7306.962	.0761579	-3.076463	16.55608	4.417457	19870.01747	637.4954	0	0	0	0
2005	53065	1	17039	5449.501	.0761579	-5.314148	16.7942	4.509251	19289.69593	637.4954	0	0	0	0
2005	53065	2	17039	5449.501	.0761579	-2.906637	16.7942	4.509251	19289.69593	637.4954	0	0	0	0
2005	53065	3	17039	5449.501	.0761579	-2.994316	16.7942	4.509251	19289.69593	637.4954	0	0	0	0
2006	53065	2	16211	6799.051	.0761974	-2.588356	17.09851	4.540042	20697.90367	637.4954	0	0	0	0
2006	53065	1	16211	6799.051	.0761974	-4.995867	17.09851	4.540042	20697.90367	637.4954	0	0	0	0
2006	53065	3	16211	6799.051	.0761974	-2.68122	17.09851	4.540042	20697.90367	637.4954	0	0	0	0
2007	53065	1	15459	6208.185	.0763684	-4.681021	17.3782	4.575696	21323.85906	637.4954	0	0	0	0
2007	53065	3	15459	6208.185	.0763684	-2.670336	17.3782	4.575696	21323.85906	637.4954	0	0	0	0
2007	53065	2	15459	6208.185	.0763684	-2.471616	17.3782	4.575696	21323.85906	637.4954	0	0	0	0
2008	53065	3	15726	8145.793	.0765093	-2.755445	17.51501	4.803579	22691.97666	637.4954	0	0	0	0
2008	53065	2	15726	8145.793	.0765093	-2.48359	17.51501	4.803579	22691.97666	637.4954	0	0	0	0
2008	53065	1	15726	8145.793	.0765093	-4.424867	17.51501	4.803579	22691.97666	637.4954	0	0	0	0
2009	53065	1	15720	7765.328	.0764692	-4.185323	17.57555	4.797254	22935.35377	637.4954	0	0	0	0
2009	53065	3	15720	7765.328	.0764692	-2.478769	17.57555	4.797254	22935.35377	637.4954	0	0	0	0
2009	53065	2	15720	7765.328	.0764692	-2.254089	17.57555	4.797254	22935.35377	637.4954	0	0	0	0
2010	53065	3	17404	6870.649	.0765035	-2.442657	17.4234	4.514491	22649.55459	637.4954	0	0	0	0
2010	53065	1	17404	6870.649	.0765035	-3.754423	17.4234	4.514491	22649.55459	637.4954	0	0	0	0
2010	53065	2	17404	6870.649	.0765035	-2.215801	17.4234	4.514491	22649.55459	637.4954	0	0	0	0
2011	53065	1	17652	7479.069	.0765123	-3.372699	17.51622	4.510725	22605.24997	637.4954	0	0	0	0
2011	53065	3	17652	7479.069	.0765123	-2.499544	17.51622	4.510725	22605.24997	637.4954	0	0	0	0
2011	53065	2	17652	7479.069	.0765123	-1.997875	17.51622	4.510725	22605.24997	637.4954	0	0	0	0
2012	53065	1	17634	7283.46	.076521	-3.024523	17.55537	4.608939	22704.58553	637.4954	0	0	0	0
2012	53065	2	17634	7283.46	.076521	-1.763712	17.55537	4.608939	22704.58553	637.4954	0	0	0	0
2012	53065	3	17634	7283.46	.076521	-2.406174	17.55537	4.608939	22704.58553	637.4954	0	0	0	0
2013	53065	2	17684	7373.688	.076521	-1.530177	17.56143	4.669322	23164.58336	637.4954	0	0	0	0
2013	53065	3	17684	7373.688	.076521	-1.990716	17.56143	4.669322	23164.58336	637.4954	0	0	0	0
2013	53065	1	17684	7373.688	.076521	-2.570782	17.56143	4.669322	23164.58336	637.4954	0	0	0	0
2014	53065	1	17626	6357.168	.076521	-2.299521	17.57273	4.726208	22565.63812	637.4954	0	0	0	0
2014	53065	3	17626	6357.168	.076521	-1.863586	17.57273	4.726208	22565.63812	637.4954	0	0	0	0
2014	53065	2	17626	6357.168	.076521	-1.432832	17.57273	4.726208	22565.63812	637.4954	0	0	0	0
2015	53065	2	17679	6602.754	.076521	-1.146587	17.57555	4.791888	22551.5947	227.6975	1	0	0	0
2015	53065	3	17679	6602.754	.076521	-1.559296	17.57555	4.791888	22551.5947	227.6975	1	0	0	0
2015	53065	1	17679	6602.754	.076521	-1.858342	17.57555	4.791888	22551.5947	227.6975	1	0	0	0
2016	53065	2	17442	8308.754	.076521	-1.155236	17.65466	4.833044	23778.9891	227.6975	1	0	0	0
2016	53065	1	17442	8308.754	.076521	-1.620554	17.65466	4.833044	23778.9891	227.6975	1	0	0	0
2016	53065	3	17442	8308.754	.076521	-1.396773	17.65466	4.833044	23778.9891	227.6975	1	0	0	0
2017	53065	3	17625	8842.266	.076521	-.9199637	17.70984	4.89362	24296.81771	227.6975	1	0	0	0
2017	53065	1	17625	8842.266	.076521	-.9736401	17.70984	4.89362	24296.81771	227.6975	1	0	0	0
2017	53065	2	17625	8842.266	.076521	-.6781394	17.70984	4.89362	24296.81771	227.6975	1	0	0	0
2018	53065	3	17811	9410.038	.076521	-.4538955	17.76521	5.035918	24825.91165	227.6975	1	0	0	0
2018	53065	1	17811	9410.038	.076521	-.3003843	17.76521	5.035918	24825.91165	227.6975	1	0	0	0
2018	53065	2	17811	9410.038	.076521	-.2118914	17.76521	5.035918	24825.91165	227.6975	1	0	0	0
1999	53067	3	81625	9994.462	.0807111	-4.958014	288.5021	3.302209	16966.97132	571.7538	0	0	0	0
1999	53067	2	81625	9994.462	.0807111	-4.876439	288.5021	3.302209	16966.97132	571.7538	0	0	0	0
1999	53067	1	81625	9994.462	.0807111	-6.652335	288.5021	3.302209	16966.97132	571.7538	0	0	0	0
2000	53067	2	81625	8667.74	.0807111	-4.14805	288.5021	3.407964	18228.46656	571.7538	0	0	0	0
2000	53067	3	81625	8667.74	.0807111	-4.23245	288.5021	3.407964	18228.46656	571.7538	0	0	0	0
2000	53067	1	81625	8667.74	.0807111	-6.002981	288.5021	3.407964	18228.46656	571.7538	0	0	0	0
2001	53067	1	85854	10913.5	.0807111	-5.882712	294.2282	3.361562	19030.5086	571.7538	0	0	0	0
2001	53067	2	85854	10913.5	.0807111	-3.895357	294.2282	3.361562	19030.5086	571.7538	0	0	0	0
2001	53067	3	85854	10913.5	.0807111	-3.982697	294.2282	3.361562	19030.5086	571.7538	0	0	0	0
2002	53067	3	87528	8125.518	.0807111	-3.614872	299.6191	3.531854	20361.52981	571.7538	0	0	0	0
2002	53067	1	87528	8125.518	.0807111	-5.541874	299.6191	3.531854	20361.52981	571.7538	0	0	0	0
2002	53067	2	87528	8125.518	.0807111	-3.524722	299.6191	3.531854	20361.52981	571.7538	0	0	0	0
2003	53067	1	89752	9171.498	.0807111	-5.277126	304.0321	3.672494	21211.03581	571.7538	0	0	0	0
2003	53067	2	89752	9171.498	.0807111	-3.233311	304.0321	3.672494	21211.03581	571.7538	0	0	0	0
2003	53067	3	89752	9171.498	.0807111	-3.322835	304.0321	3.672494	21211.03581	571.7538	0	0	0	0
2004	53067	2	90960	8127.02	.0807111	-2.970454	308.8606	3.925573	21934.86001	571.7538	0	0	0	0
2004	53067	3	90960	8127.02	.0807111	-3.059247	308.8606	3.925573	21934.86001	571.7538	0	0	0	0
2004	53067	1	90960	8127.02	.0807111	-5.0444	308.8606	3.925573	21934.86001	571.7538	0	0	0	0
2005	53067	2	92670	6437.39	.0807111	-2.800803	314.4537	4.059002	21918.82982	571.7538	0	0	0	0
2005	53067	1	92670	6437.39	.0807111	-4.873454	314.4537	4.059002	21918.82982	571.7538	0	0	0	0
2005	53067	3	92670	6437.39	.0807111	-2.888482	314.4537	4.059002	21918.82982	571.7538	0	0	0	0
2006	53067	2	92293	7157.78	.0813333	-2.393842	322.3004	4.129519	22382.56922	571.7538	0	0	0	0
2006	53067	1	92293	7157.78	.0813333	-4.514705	322.3004	4.129519	22382.56922	571.7538	0	0	0	0
2006	53067	3	92293	7157.78	.0813333	-2.486706	322.3004	4.129519	22382.56922	571.7538	0	0	0	0
2007	53067	3	91918	6876.752	.08125	-2.572173	329.3423	4.201657	23485.91178	571.7538	0	0	0	0
2007	53067	1	91918	6876.752	.08125	-4.305411	329.3423	4.201657	23485.91178	571.7538	0	0	0	0
2007	53067	2	91918	6876.752	.08125	-2.373452	329.3423	4.201657	23485.91178	571.7538	0	0	0	0
2008	53067	1	94739	9174.782	.0806514	-4.06917	338.4287	4.353504	23898.12222	571.7538	0	0	0	0
2008	53067	3	94739	9174.782	.0806514	-2.675034	338.4287	4.353504	23898.12222	571.7538	0	0	0	0
2008	53067	2	94739	9174.782	.0806514	-2.403179	338.4287	4.353504	23898.12222	571.7538	0	0	0	0
2009	53067	3	94040	8419.406	.0812671	-2.38014	346.1909	4.38493	24238.37812	571.7538	0	0	0	0
2009	53067	2	94040	8419.406	.0812671	-2.155461	346.1909	4.38493	24238.37812	571.7538	0	0	0	0
2009	53067	1	94040	8419.406	.0812671	-3.755477	346.1909	4.38493	24238.37812	571.7538	0	0	0	0
2010	53067	2	98491	7410.215	.0815906	-2.028149	337.3636	4.111508	24548.91428	571.7538	0	0	0	0
2010	53067	1	98491	7410.215	.0815906	-3.287831	337.3636	4.111508	24548.91428	571.7538	0	0	0	0
2010	53067	3	98491	7410.215	.0815906	-2.255005	337.3636	4.111508	24548.91428	571.7538	0	0	0	0
2011	53067	2	100147	8270.222	.0826299	-1.837837	343.9622	4.001566	24982.80149	571.7538	0	0	0	0
2011	53067	1	100147	8270.222	.0826299	-2.943905	343.9622	4.001566	24982.80149	571.7538	0	0	0	0
2011	53067	3	100147	8270.222	.0826299	-2.339505	343.9622	4.001566	24982.80149	571.7538	0	0	0	0
2012	53067	1	100766	7775.908	.0826892	-2.594754	349.6177	4.080731	25087.26075	571.7538	0	0	0	0
2012	53067	3	100766	7775.908	.0826892	-2.246582	349.6177	4.080731	25087.26075	571.7538	0	0	0	0
2012	53067	2	100766	7775.908	.0826892	-1.604119	349.6177	4.080731	25087.26075	571.7538	0	0	0	0
2013	53067	1	100801	7785.197	.0828117	-2.123577	354.7011	4.11954	25400.95502	571.7538	0	0	0	0
2013	53067	2	100801	7785.197	.0828117	-1.351774	354.7011	4.11954	25400.95502	571.7538	0	0	0	0
2013	53067	3	100801	7785.197	.0828117	-1.812312	354.7011	4.11954	25400.95502	571.7538	0	0	0	0
2014	53067	2	101530	6794.349	.0828511	-1.248702	359.2027	4.181716	26257.15785	571.7538	0	0	0	0
2014	53067	1	101530	6794.349	.0828511	-1.84989	359.2027	4.181716	26257.15785	571.7538	0	0	0	0
2014	53067	3	101530	6794.349	.0828511	-1.679456	359.2027	4.181716	26257.15785	571.7538	0	0	0	0
2015	53067	1	102631	7435.353	.0828661	-1.395662	363.9024	4.278729	26420.38991	24.26293	1	0	0	0
2015	53067	3	102631	7435.353	.0828661	-1.357944	363.9024	4.278729	26420.38991	24.26293	1	0	0	0
2015	53067	2	102631	7435.353	.0828661	-.9452348	363.9024	4.278729	26420.38991	24.26293	1	0	0	0
2016	53067	1	103468	9017.999	.0829111	-1.159014	368.8722	4.456522	26965.09876	24.26293	1	0	0	0
2016	53067	3	103468	9017.999	.0829111	-1.19617	368.8722	4.456522	26965.09876	24.26293	1	0	0	0
2016	53067	2	103468	9017.999	.0829111	-.954632	368.8722	4.456522	26965.09876	24.26293	1	0	0	0
2017	53067	1	104431	9551.254	.0829111	-.5118936	373.8547	4.631989	27651.25871	24.26293	1	0	0	0
2017	53067	2	104431	9551.254	.0829111	-.4777009	373.8547	4.631989	27651.25871	24.26293	1	0	0	0
2017	53067	3	104431	9551.254	.0829111	-.7195254	373.8547	4.631989	27651.25871	24.26293	1	0	0	0
2018	53067	3	105402	10116.04	.0829111	-.2436502	378.9044	4.839783	28354.86615	24.26293	1	0	0	0
2018	53067	1	105402	10116.04	.0829111	.1835479	378.9044	4.839783	28354.86615	24.26293	1	0	0	0
2018	53067	2	105402	10116.04	.0829111	-.0016462	378.9044	4.839783	28354.86615	24.26293	1	0	0	0
1999	53069	2	1553	8189.925	.075	-5.202155	14.56071	4.269504	16914.22662	533.1765	0	0	0	0
1999	53069	3	1553	8189.925	.075	-5.28373	14.56071	4.269504	16914.22662	533.1765	0	0	0	0
1999	53069	1	1553	8189.925	.075	-7.321269	14.56071	4.269504	16914.22662	533.1765	0	0	0	0
2000	53069	1	1553	7083.014	.075	-6.671915	14.56071	4.406693	17651.06782	533.1765	0	0	0	0
2000	53069	2	1553	7083.014	.075	-4.473766	14.56071	4.406693	17651.06782	533.1765	0	0	0	0
2000	53069	3	1553	7083.014	.075	-4.558167	14.56071	4.406693	17651.06782	533.1765	0	0	0	0
2001	53069	3	1597	8743.378	.075	-4.633183	14.3367	4.386265	18481.18751	533.1765	0	0	0	0
2001	53069	1	1597	8743.378	.075	-6.979288	14.3367	4.386265	18481.18751	533.1765	0	0	0	0
2001	53069	2	1597	8743.378	.075	-4.545843	14.3367	4.386265	18481.18751	533.1765	0	0	0	0
2002	53069	3	1628	6546.893	.075	-4.263623	14.38606	4.48327	19692.89866	533.1765	0	0	0	0
2002	53069	2	1628	6546.893	.075	-4.173472	14.38606	4.48327	19692.89866	533.1765	0	0	0	0
