CODE,ORIG,FIRM_ID,YEAR,PRICE,QUANTITY,HP,LENGTH,WIDTH,SIZE,WEIGHT,FUEL,MPG,FUELPRICE,SEGMENT,steel_price,brand_id,model_id
11603,2,10,1999,29.70059,35,.0550783,163.7205,66.73622,1.092609,2487.004,0,35.11504,.84855,4,.995,13,112
11605,2,10,1999,14.59349,15775,.0301074,149.6063,64.96063,.9718519,2092.511,0,39.20243,.84855,1,.995,13,74
11702,1,11,1999,34.97724,3,.0410281,176.378,67.71654,1.194371,2973.568,0,37.93784,.84855,3,.995,14,55
11703,1,11,1999,53.51536,1,.0517917,188.878,70.47244,1.331069,3282.379,0,34.90193,.84855,4,.995,14,75
11704,1,11,1999,53.69688,1,.0630673,188.9134,70.47244,1.331319,3551.762,0,29.37538,.84855,4,.995,14,76
11706,1,11,1999,66.95007,1,.0748916,198.0315,72.83465,1.442355,4085.903,0,23.75905,.84855,4,.995,14,133
11709,1,11,1999,20.23283,1422,.0343115,140.5512,67.32284,.9462304,2389.868,0,34.59038,.84855,5,.995,14,161
11710,1,11,1999,63.11768,1,.0614891,179.5276,67.71654,1.215698,3138.767,0,37.33565,.84855,4,.995,14,64
11802,2,12,1999,27.5602,101,.0568984,182.2835,68.50394,1.248713,2864.758,0,34.21303,.84855,3,.995,15,87
11803,2,12,1999,25.41942,215,.0450993,181.1024,69.68504,1.262012,3325.991,0,30.94929,.84855,5,.995,15,156
11804,2,12,1999,22.77623,632,.047143,174.8583,67.32284,1.177195,2598.899,0,45.12077,.84855,2,.995,15,58
11901,2,13,1999,27.50962,85,.0717787,177.9528,68.11024,1.21204,2786.344,0,34.08907,.84855,4,.995,16,5
11902,2,13,1999,13.73319,21953,.0322194,145.6693,62.59843,.9118669,1707.048,0,49.00304,.84855,1,.995,16,108
11903,2,13,1999,20.20536,1757,.0398748,175.4567,67.32284,1.181224,2611.674,0,41.56396,.84855,3,.995,16,127
11905,2,13,1999,36.69005,2,.0476105,187.7953,69.68504,1.308652,2940.529,0,32.66869,.84855,4,.995,16,106
11906,2,13,1999,17.69317,4783,.0381623,162.2047,66.53543,1.079236,2279.736,0,45.23357,.84855,2,.995,16,41
11907,2,13,1999,21.05841,1067,.0316669,169.685,66.53543,1.129007,3094.714,0,30.15572,.84855,5,.995,16,143
12001,1,6,1999,17.33977,5748,.0378333,161.811,66.92913,1.082987,2643.172,0,39.86688,.84855,2,.995,17,45
12003,1,6,1999,29.8601,75,.0303174,147.2441,62.99213,.9275219,2143.987,0,44.46989,.84855,1,.995,17,68
12004,1,6,1999,27.88208,67,.0396553,188.8543,70.01968,1.322352,3460.573,0,31.91817,.84855,4,.995,17,117
12005,1,6,1999,23.97665,363,.0436261,175.9843,66.92913,1.177847,3117.401,0,37.37183,.84855,3,.995,17,172
12006,1,6,1999,9.815368,37660,.0385726,154.3307,72.44095,1.117986,2333.26,0,42.76629,.84855,1,.995,17,164
12007,1,6,1999,6.503018,117766,.0395148,183.8583,72.04724,1.324648,3568.282,0,29.03884,.84855,5,.995,17,154
12008,1,6,1999,46.15456,1,.0332087,169.685,68.50394,1.162409,3072.687,0,34.59038,.84855,5,.995,17,184
12101,1,14,1999,6.723936,285841,.0417791,144.4882,62.59843,.9044734,1795.154,0,42.00261,.84855,1,.995,18,2
12103,1,14,1999,17.27794,5822,.0374862,158.6614,66.14173,1.049414,2400.881,0,37.93784,.84855,2,.995,18,11
12106,1,14,1999,26.58008,109,.0362728,175.1969,72.04724,1.262245,3390.969,0,30.36437,.84855,5,.995,18,21
12107,1,14,1999,22.73208,657,.0446824,179.1339,69.29134,1.241243,2870.705,0,39.90002,.84855,3,.995,18,14
12108,1,14,1999,22.16816,1279,.0358421,150.7874,64.96063,.9795245,2092.511,0,44.38011,.84855,1,.995,18,7
12404,1,15,1999,22.98404,1083,.0354687,148.4252,64.17323,.9524924,2114.537,0,45.23357,.84855,1,.995,19,63
12405,1,15,1999,28.62152,47,.0399672,177.5591,71.25984,1.265283,3281.938,0,31.31268,.84855,5,.995,19,79
12406,1,15,1999,20.72003,1559,.0430672,177.1654,68.89764,1.220627,2786.344,0,37.33565,.84855,3,.995,19,96
12407,1,15,1999,30.51772,22,.0410833,187.4016,71.25984,1.335421,3359.031,0,29.774,.84855,4,.995,19,138
12408,1,15,1999,10.90463,29258,.034481,135.0394,64.17323,.8665912,1740.088,0,49.00304,.84855,1,.995,19,169
12409,1,15,1999,17.89167,5137,.0436524,170.0118,66.53543,1.131181,2386.123,0,41.0554,.84855,2,.995,19,107
12503,1,16,1999,33.95488,21,.0460709,156.2992,66.14173,1.03379,2235.683,0,46.12051,.84855,2,.995,3,145
12506,1,16,1999,31.14041,25,.0447947,170.0787,66.53543,1.131626,2477.974,0,46.12051,.84855,3,.995,3,147
12507,1,16,1999,9.662501,52433,.0466463,182.6772,67.32284,1.229835,2808.37,0,34.08907,.84855,3,.995,3,149
12510,1,16,1999,16.1994,4865,.047128,186.6142,69.68504,1.300421,3182.819,0,33.60209,.84855,3,.995,3,19
12511,1,16,1999,14.02583,6689,.058,157.0866,66.53543,1.045182,2500,0,40.55424,.84855,2,.995,3,9
12603,1,6,1999,35.31524,3,.0494744,188.9764,70.47244,1.331763,3436.123,0,31.78575,.84855,4,.995,20,23
12604,1,6,1999,26.03606,164,.046627,182.2835,67.32284,1.227184,2852.423,0,31.78575,.84855,3,.995,20,22
12701,1,19,1999,20.07879,2733,.0282567,151.0433,64.56693,.9752403,2123.392,0,44.38011,.84855,1,.995,21,92
12703,1,19,1999,21.62992,1138,.0488548,173.3071,67.70079,1.173303,2688.987,0,36.60643,.84855,3,.995,21,166
12704,1,19,1999,35.52021,10,.0328922,163.2992,64.56693,1.054373,2280.176,0,40.67697,.84855,2,.995,21,66
12705,1,19,1999,27.9296,52,.0298343,181.8898,71.25984,1.296144,3854.625,0,35.10666,.84855,5,.995,21,40
12706,1,19,1999,10.58707,36944,.0262731,138.9764,64.17323,.8918563,1903.084,0,50.04566,.84855,1,.995,21,44
12707,1,19,1999,14.43358,3357,.0372131,164.5669,68.50394,1.127348,2687.225,0,39.20243,.84855,2,.995,21,100
12803,1,19,1999,11.77515,56477,.0330182,151.5748,64.17323,.9727044,2059.471,0,44.38011,.84855,1,.995,22,83
12804,1,19,1999,19.88523,1992,.0385328,177.5591,68.11024,1.209359,2621.145,0,42.76629,.84855,3,.995,22,116
13002,2,17,1999,16.45457,8351,.0407147,145.1575,62.20472,.9029481,1621.035,0,56.00348,.84855,1,.995,23,160
13003,2,17,1999,17.18089,7269,.0478022,162.5669,66.53543,1.081646,2071.035,0,44.38011,.84855,2,.995,23,49
13004,2,17,1999,9.685781,73051,.0280187,143.9488,60.29921,.8680001,1855.903,0,56.00348,.84855,1,.995,23,42
13005,2,17,1999,18.94007,2863,.0341991,134.7441,61.3189,.8262359,1780.396,0,56.00348,.84855,1,.995,23,176
13103,2,18,1999,41.62474,1,.0644769,173.2205,68.79527,1.191675,2595.815,0,36.40135,.84855,4,.995,24,59
13104,2,18,1999,17.35845,6877,.0456073,168.1102,66.53543,1.118529,2411.894,0,36.75228,.84855,2,.995,24,67
13105,2,18,1999,45.54697,1,.0572905,196.8504,70.47244,1.387253,3700.44,0,30.15572,.84855,4,.995,24,159
13107,2,18,1999,25.13502,210,.0417908,176.7717,67.32284,1.190077,2632.159,0,38.55977,.84855,3,.995,24,47
13108,2,18,1999,15.44528,11651,.0376488,142.126,65.35433,.9288549,1806.167,0,47.04292,.84855,1,.995,24,182
13201,1,19,1999,40.34189,1,.044685,162.9921,68.11024,1.110143,2797.357,0,38.55977,.84855,2,.995,25,89
13202,1,19,1999,23.32137,484,.042037,183.8583,68.50394,1.259501,2973.568,0,40.55424,.84855,3,.995,25,121
13203,1,19,1999,27.10375,198,.0285236,146.063,64.96063,.9488344,2103.524,0,49.00304,.84855,1,.995,25,122
13205,1,19,1999,32.23555,10,.0430496,181.4961,71.25984,1.293338,4041.85,0,30.15572,.84855,5,.995,25,152
13206,1,19,1999,11.96866,11697,.0254199,138.5827,64.17323,.8893297,1966.96,0,49.00304,.84855,1,.995,25,101
13207,1,19,1999,12.95696,16816,.038377,172.0472,68.11024,1.171818,2605.727,0,39.20243,.84855,2,.995,25,52
13208,1,19,1999,13.58948,14399,.0424472,160.6299,68.11024,1.094054,2709.251,0,38.55977,.84855,2,.995,25,51
13305,1,5,1999,23.17426,506,.0426782,176.378,67.71654,1.194371,2711.454,0,39.86688,.84855,2,.995,26,135
13307,1,5,1999,31.42399,15,.0422733,185.8268,69.29134,1.287619,3006.388,0,29.43346,.84855,3,.995,26,136
13310,1,5,1999,35.01151,3,.0512267,189.7638,72.04724,1.367196,3279.736,0,39.64447,.84855,4,.995,26,137
20103,1,4,1999,18.68475,2086,.0365977,161.0236,67.32284,1.084057,2704.846,1,48.79768,.65052,2,.995,1,34
20105,1,4,1999,24.96574,260,.0362985,167.3228,67.32284,1.126465,2742.291,1,48.9093,.65052,2,.995,1,35
20106,1,4,1999,25.76718,137,.0375354,174.4095,68.50394,1.194773,2797.357,1,50.04566,.65052,3,.995,1,37
20108,1,4,1999,35.87514,2,.0414389,185.8268,71.25984,1.324199,3281.938,1,41.26572,.65052,4,.995,1,39
20204,1,19,1999,30.80301,14,.0384326,175.9843,68.11024,1.198633,2731.278,1,62.71887,.65052,3,.995,2,28
20205,1,19,1999,53.57473,1,.0460135,188.5827,71.25984,1.343837,3259.912,1,53.45786,.65052,4,.995,2,29
20206,1,19,1999,33.30276,2,.0419904,198.0315,74.01575,1.465745,3572.247,1,44.9552,.65052,4,.995,2,30
20207,1,19,1999,46.38187,1,.042322,163.3858,68.11024,1.112825,2599.119,1,61.89857,.65052,2,.995,2,27
20302,1,1,1999,43.57758,1,.0449047,175.9843,68.11024,1.198633,3028.634,1,50.04566,.65052,3,.995,3,146
20304,1,1,1999,50.55275,1,.0530387,187.7953,70.86614,1.330833,3469.163,1,41.26572,.65052,4,.995,3,148
20305,1,1,1999,33.6091,3,.0456481,196.063,73.22835,1.435737,4030.837,1,34.59038,.65052,4,.995,3,150
20402,3,2,1999,30.6786,16,.0306217,186.2205,76.77165,1.429645,3755.507,1,39.86688,.65052,5,.995,4,175
20502,1,14,1999,33.74403,4,.0346325,185.4331,70.47244,1.306792,3176.211,1,48.00298,.65052,4,.995,5,179
20504,1,14,1999,18.50746,2221,.0311433,177.9528,68.89764,1.226052,2889.868,1,42.76629,.65052,3,.995,5,177
20505,1,14,1999,30.96994,13,.027269,175.1969,71.25984,1.24845,3447.136,1,35.10666,.65052,5,.995,5,80
20506,1,14,1999,15.59647,8524,.0294462,146.063,62.59843,.9143313,1969.692,1,60.68018,.65052,1,.995,5,139
20507,1,14,1999,24.82518,243,.0279132,163.7795,66.53543,1.089714,2436.123,1,44.38011,.65052,3,.995,5,180
20704,1,4,1999,28.71809,103,.0313051,148.5354,63.9252,.9495157,2206.608,1,51.95013,.65052,1,.995,7,131
20709,1,4,1999,20.8946,614,.0249146,175.1969,72.04724,1.262245,3612.335,1,32.66869,.65052,5,.995,7,170
20711,1,4,1999,19.38956,2086,.0393074,158.2677,68.89764,1.090427,2544.053,1,51.13361,.65052,2,.995,7,54
20712,1,4,1999,19.70367,1931,.0393074,164.5669,68.50394,1.127348,2544.053,1,51.13361,.65052,2,.995,7,53
20713,1,4,1999,22.07868,784,.0387597,172.8346,68.50394,1.183985,2651.982,1,51.62856,.65052,2,.995,7,104
20714,1,4,1999,8.762163,54983,.0282216,162.5984,63.77953,1.037045,2444.934,1,46.12051,.65052,1,.995,7,118
20716,1,4,1999,33.36753,8,.0347956,157.0866,73.62205,1.156504,3017.621,1,42.76629,.65052,5,.995,7,111
20801,1,5,1999,15.49333,8302,.0281488,162.5984,66.14173,1.075454,2486.784,1,42.00261,.65052,2,.995,8,78
20802,1,5,1999,14.68002,13571,.0288856,147.8346,63.53543,.9392738,2077.159,1,51.2015,.65052,1,.995,8,84
20803,1,5,1999,23.76795,296,.0300662,179.1339,68.89764,1.23419,2993.392,1,49.00304,.65052,3,.995,8,109
20806,1,5,1999,33.00567,5,.0275152,181.4961,71.25984,1.293338,3997.797,1,44.38011,.65052,5,.995,8,88
20809,1,5,1999,22.18883,737,.0339087,171.6535,66.53543,1.142104,2654.185,1,58.80365,.65052,2,.995,8,85
21001,2,7,1999,28.39873,40,.0328532,177.1654,68.89764,1.220627,3196.035,1,46.12051,.65052,3,.995,9,32
21002,2,7,1999,23.80382,273,.0330881,170.0787,66.53543,1.131626,2599.119,1,60.31143,.65052,2,.995,9,61
21102,2,8,1999,17.99428,3440,.0251606,174.0157,66.92913,1.164672,2702.643,1,44.38011,.65052,2,.995,10,98
21108,2,8,1999,22.92105,437,.0208933,184.6457,71.65354,1.323052,4068.282,1,25.29189,.65052,5,.995,10,90
21502,1,4,1999,22.54268,492,.0319219,157.874,68.89764,1.087715,2819.383,1,47.04292,.65052,2,.995,12,73
21504,1,4,1999,36.73414,1,.0379098,184.252,71.65354,1.320231,3270.925,1,39.86688,.65052,4,.995,12,94
21506,1,4,1999,25.93645,124,.0363893,175.5905,68.50394,1.202864,2885.463,1,51.13361,.65052,3,.995,12,102
21601,2,10,1999,20.70636,1155,.0323687,161.4409,66.63386,1.075743,2364.537,1,40.40724,.65052,2,.995,13,12
21602,2,10,1999,25.51399,164,.0412727,179.9213,67.32284,1.211281,2786.344,1,52.26991,.65052,3,.995,13,18
21702,1,11,1999,37.14256,1,.0330771,176.378,67.71654,1.194371,3083.7,1,44.38011,.65052,3,.995,14,55
21703,1,11,1999,44.41591,1,.0399198,188.9882,70.47244,1.331846,3362.996,1,48.03042,.65052,4,.995,14,75
21704,1,11,1999,49.32896,1,.0521532,188.7874,70.47244,1.330431,3493.172,1,43.11671,.65052,4,.995,14,76
21709,1,11,1999,26.61867,82,.0378333,140.5512,67.32284,.9462304,2378.855,1,50.04566,.65052,5,.995,14,161
21802,2,12,1999,27.29389,97,.0490032,182.2835,68.50394,1.248713,2775.33,1,36.75228,.65052,3,.995,15,87
21803,2,12,1999,25.93825,170,.0450993,181.1024,69.68504,1.262012,3325.991,1,30.94929,.65052,5,.995,15,156
21804,2,12,1999,24.95738,176,.0345306,174.878,66.76772,1.16762,2606.388,1,56.00348,.65052,2,.995,15,58
21902,2,13,1999,17.38369,3947,.0292578,145.6693,62.59843,.9118669,1982.379,1,56.00348,.65052,1,.995,16,108
21903,2,13,1999,20.71631,1199,.0319144,175.0905,67.32284,1.178759,2820.044,1,41.76247,.65052,3,.995,16,127
21906,2,13,1999,19.65026,1694,.0294805,168.7283,66.53543,1.122641,2544.053,1,50.04566,.65052,2,.995,16,41
21907,2,13,1999,23.25068,334,.0230068,169.685,66.53543,1.129007,3259.912,1,34.08907,.65052,5,.995,16,143
22001,1,6,1999,18.29937,2825,.0248968,161.811,66.92913,1.082987,2731.278,1,46.12051,.65052,2,.995,17,45
22003,1,6,1999,15.68923,9801,.0370428,147.2441,62.99213,.9275219,2213.656,1,56.00348,.65052,1,.995,17,68
22004,1,6,1999,31.46054,12,.0348633,189.0157,70.03937,1.323854,3728.855,1,38.06677,.65052,4,.995,17,117
22005,1,6,1999,23.54997,298,.0275103,175.9843,66.92913,1.177847,3111.454,1,50.52293,.65052,3,.995,17,172
22007,1,6,1999,18.60658,1829,.0533961,183.8583,72.04724,1.324648,3764.317,1,25.84776,.65052,5,.995,17,154
22008,1,6,1999,40.47894,1,.0247362,169.685,68.50394,1.162409,3314.978,1,42.76629,.65052,5,.995,17,184
22101,1,14,1999,18.07615,3300,.0300937,144.4882,62.59843,.9044734,1927.313,1,61.89857,.65052,1,.995,18,2
22102,1,14,1999,6.79505,38077,.0309545,145.6693,61.41732,.8946618,1938.326,1,60.31143,.65052,1,.995,18,6
22103,1,14,1999,19.40105,2028,.0353766,158.6614,66.14173,1.049414,2544.053,1,50.42005,.65052,2,.995,18,11
22105,1,14,1999,34.98238,2,.0339728,187.4016,70.86614,1.328043,3237.885,1,48.00298,.65052,4,.995,18,16
22106,1,14,1999,30.3648,16,.0255477,175.1969,72.04724,1.262245,3601.101,1,35.65965,.65052,5,.995,18,21
22107,1,14,1999,26.03115,114,.0330418,179.1339,69.29134,1.241243,3193.833,1,50.86491,.65052,3,.995,18,14
22108,1,14,1999,38.32214,4,.0314653,150.7874,64.96063,.9795245,2224.67,1,52.26991,.65052,1,.995,18,7
22404,1,15,1999,16.00641,7436,.0296583,148.4252,64.17323,.9524924,2191.63,1,57.36941,.65052,1,.995,19,63
22405,1,15,1999,31.4561,11,.0320307,177.5591,71.25984,1.265283,3590.308,1,36.18686,.65052,5,.995,19,79
22406,1,15,1999,23.05754,476,.0366386,177.1654,68.89764,1.220627,3138.767,1,42.00261,.65052,3,.995,19,96
22407,1,15,1999,34.69921,3,.0316424,186.2205,71.25984,1.327004,3634.361,1,47.04292,.65052,4,.995,19,138
22409,1,15,1999,18.23248,2954,.0263036,162.2047,66.53543,1.079236,2471.145,1,47.78647,.65052,2,.995,19,107
22503,1,16,1999,40.22375,1,.0344,156.2992,66.14173,1.03379,2500,1,58.80365,.65052,2,.995,3,145
22506,1,16,1999,35.14147,4,.0301498,170.0787,66.53543,1.131626,2852.423,1,53.45786,.65052,3,.995,3,147
22507,1,16,1999,11.02878,14600,.0350515,182.6772,67.32284,1.229835,2995.595,1,58.80365,.65052,3,.995,3,149
22510,1,16,1999,23.88711,210,.035464,186.6142,69.68504,1.300421,3270.925,1,49.00304,.65052,3,.995,3,19
22511,1,16,1999,11.77749,10100,.0376763,157.0866,66.53543,1.045182,2654.185,1,57.36941,.65052,2,.995,3,9
22604,1,6,1999,29.39412,30,.0386741,182.2835,67.32284,1.227184,2973.568,1,43.55825,.65052,3,.995,20,22
22701,1,19,1999,36.89343,5,.029413,151.1417,64.56693,.9758759,2241.63,1,54.57288,.65052,1,.995,21,92
22703,1,19,1999,21.97614,649,.0333143,173.563,67.88976,1.178315,2701.542,1,55.74466,.65052,3,.995,21,166
22704,1,19,1999,32.10451,24,.0277532,163.3701,64.56693,1.05483,2375.11,1,53.94335,.65052,2,.995,21,66
22705,1,19,1999,30.88623,12,.0230847,181.8898,71.25984,1.296144,3898.678,1,48.00298,.65052,5,.995,21,40
22706,1,19,1999,7.389289,42272,.028375,138.9764,64.17323,.8918563,2114.537,1,65.33739,.65052,1,.995,21,44
22707,1,19,1999,5.103159,239358,.0243087,164.5669,68.50394,1.127348,2797.357,1,56.00348,.65052,2,.995,21,100
22803,1,19,1999,15.34612,10149,.029202,151.5748,64.17323,.9727044,2191.63,1,54.70107,.65052,1,.995,22,83
22804,1,19,1999,21.93863,636,.0323004,177.5591,68.11024,1.209359,2786.344,1,61.89857,.65052,3,.995,22,116
23003,2,17,1999,18.04234,3772,.0330583,164.9606,66.53543,1.097573,2268.722,1,44.38011,.65052,2,.995,23,49
23104,2,18,1999,20.04489,1431,.0281793,168.1102,66.53543,1.118529,2555.066,1,44.38011,.65052,2,.995,24,67
23107,2,18,1999,24.45346,232,.0333551,176.7717,67.32284,1.190077,2698.238,1,45.23357,.65052,3,.995,24,47
23201,1,19,1999,41.77137,1,.0315035,162.9921,68.11024,1.110143,2856.828,1,61.89857,.65052,2,.995,25,89
23202,1,19,1999,24.83919,199,.0370231,183.8583,68.50394,1.259501,3001.101,1,61.35446,.65052,3,.995,25,121
23203,1,19,1999,32.32927,23,.0280734,146.063,64.96063,.9488344,2279.736,1,56.00348,.65052,1,.995,25,122
23205,1,19,1999,33.4858,4,.0250138,181.4961,71.25984,1.293338,3997.797,1,45.23357,.65052,5,.995,25,152
23206,1,19,1999,7.57764,63590,.0277959,138.5827,64.17323,.8893297,2158.59,1,65.33739,.65052,1,.995,25,101
23207,1,19,1999,18.53293,1765,.0320471,172.0472,68.11024,1.171818,2808.37,1,56.00348,.65052,2,.995,25,52
23208,1,19,1999,11.63968,16048,.032688,160.6299,68.11024,1.094054,2753.304,1,61.89857,.65052,2,.995,25,51
23305,1,5,1999,27.53495,58,.0330286,176.378,67.71654,1.194371,2821.586,1,48.83112,.65052,2,.995,26,135
23307,1,5,1999,39.78368,1,.0342475,185.8268,69.29134,1.287619,4087.885,1,45.4398,.65052,3,.995,26,136
23310,1,5,1999,35.68316,2,.0426864,189.7638,72.04724,1.367196,3279.736,1,43.88741,.65052,4,.995,26,137
10103,1,4,2000,16.42541,6716,.0467639,161.0236,67.32284,1.084057,2566.079,0,39.86688,1.0423,2,1.028,1,34
10105,1,4,2000,20.43309,1779,.0457815,167.3228,67.32284,1.126465,2621.145,0,39.86688,1.0423,2,1.028,1,35
10106,1,4,2000,24.95252,235,.0531512,174.4095,68.50394,1.194773,2709.251,0,36.75228,1.0423,3,1.028,1,37
10108,1,4,2000,25.51223,189,.0495563,185.8268,71.25984,1.324199,3127.753,0,32.22118,1.0423,4,1.028,1,39
10204,1,19,2000,29.12611,32,.0463265,175.9843,68.11024,1.198633,2698.238,0,40.55424,1.0423,3,1.028,2,28
10205,1,19,2000,49.09279,1,.0535071,188.5827,71.25984,1.343837,3083.7,0,35.10666,1.0423,4,1.028,2,29
10206,1,19,2000,32.76922,5,.0580278,198.0315,74.01575,1.465745,3325.991,0,31.78575,1.0423,4,1.028,2,30
10207,1,19,2000,25.73297,143,.0487124,163.3858,68.11024,1.112825,2566.079,0,39.86688,1.0423,2,1.028,2,27
10208,1,19,2000,37.6802,1,.0619091,159.0551,69.29134,1.102114,2907.489,0,35.10666,1.0423,4,1.028,2,168
10209,1,19,2000,25.26188,126,.0380447,150.3937,65.74803,.988809,1971.366,0,50.04566,1.0423,1,1.028,2,26
10302,1,1,2000,45.739,1,.0681562,175.9843,68.11024,1.198633,3111.233,0,33.84431,1.0423,3,1.028,3,146
10304,1,1,2000,47.5814,1,.0605689,187.7953,70.86614,1.330833,3184.802,0,31.8706,1.0423,4,1.028,3,148
10305,1,1,2000,35.34521,2,.0599124,196.063,73.22835,1.435737,3972.467,0,25.75521,1.0423,4,1.028,3,150
10306,1,1,2000,36.51038,1,.0461828,158.2677,66.53543,1.053041,2555.066,0,39.86688,1.0423,4,1.028,3,183
10402,3,2,2000,31.95177,10,.0418053,186.2205,76.77165,1.429645,3755.507,0,27.03616,1.0423,5,1.028,4,175
10404,3,2,2000,22.95777,504,.0477328,174.4095,67.32284,1.174174,2786.344,0,37.33565,1.0423,3,1.028,4,113
10405,3,2,2000,35.67484,3,.0447274,185.8268,70.86614,1.316883,2973.568,0,36.75228,1.0423,4,1.028,4,157
10406,3,2,2000,27.59078,65,.0565052,196.4567,74.40945,1.461823,3574.89,0,29.40182,1.0423,4,1.028,4,10
10407,3,2,2000,27.72693,59,.0459581,168.5039,66.92913,1.127782,3046.256,0,33.60209,1.0423,2,1.028,4,129
10504,1,14,2000,14.65632,3798,.0402278,177.9528,68.89764,1.226052,2784.141,0,35.10666,1.0423,3,1.028,5,177
10506,1,14,2000,13.09322,25324,.0338385,146.063,62.59843,.9143313,1773.128,0,44.38011,1.0423,1,1.028,5,139
10507,1,14,2000,35.20831,8,.0386335,163.874,66.58268,1.091117,2390.749,0,38.45072,1.0423,3,1.028,5,180
10603,2,3,2000,17.32906,7386,.0386192,160.2362,65.74803,1.053522,2226.872,0,37.93784,1.0423,1,1.028,6,97
10604,2,3,2000,25.46241,271,.0405562,176.5669,66.92913,1.181747,2613.656,0,37.81038,1.0423,3,1.028,6,115
10605,2,3,2000,13.37003,19866,.045914,183.8583,69.68504,1.281217,2918.502,0,33.12881,1.0423,3,1.028,6,99
10606,2,3,2000,9.381579,69761,.0271442,137.4016,58.66142,.8060172,1878.855,0,45.23357,1.0423,1,1.028,6,105
10607,2,3,2000,14.61801,17324,.0411668,168.5039,66.92913,1.127782,2574.89,0,38.55977,1.0423,2,1.028,6,65
10608,2,3,2000,20.11298,1436,.034978,171.2598,68.89764,1.17994,2801.762,0,32.66869,1.0423,5,1.028,6,162
10704,1,4,2000,32.29911,37,.0316744,149.6063,65.35433,.977742,1894.273,0,49.00304,1.0423,1,1.028,7,131
10708,1,4,2000,27.63622,64,.047216,167.3228,69.29134,1.159402,2753.304,0,33.60209,1.0423,4,1.028,7,70
10711,1,4,2000,23.33187,669,.0445352,158.2677,68.89764,1.090427,2312.775,0,42.76629,1.0423,2,1.028,7,54
10712,1,4,2000,25.21103,273,.0357962,164.5669,68.50394,1.127348,2290.749,0,45.23357,1.0423,2,1.028,7,53
10713,1,4,2000,5.212035,333607,.043394,172.8346,68.50394,1.183985,2632.159,0,39.86688,1.0423,2,1.028,7,104
10714,1,4,2000,6.801826,30101,.0323337,162.5984,63.77953,1.037045,2257.709,0,39.86688,1.0423,1,1.028,7,118
10715,1,4,2000,18.09641,4032,.0242548,130.315,59.05512,.7695765,1607.93,0,46.12051,1.0423,1,1.028,7,141
10716,1,4,2000,23.37049,341,.0359708,157.0866,73.62205,1.156504,2863.436,0,32.66869,1.0423,5,1.028,7,111
10801,1,5,2000,7.911548,110966,.0377285,162.5984,66.14173,1.075454,2385.463,0,40.55424,1.0423,2,1.028,8,78
10802,1,5,2000,15.31673,12727,.0343592,150.3937,64.17323,.9651249,2182.819,0,40.55424,1.0423,1,1.028,8,84
10803,1,5,2000,21.57743,819,.0403166,179.1339,68.89764,1.23419,2852.423,0,40.55424,1.0423,3,1.028,8,109
10807,1,5,2000,12.11762,29086,.0322367,142.5197,64.17323,.9145948,1861.234,0,49.00304,1.0423,1,1.028,8,95
10808,1,5,2000,11.93725,20057,.0546198,156.6929,65.74803,1.030225,2288.546,0,38.55977,1.0423,2,1.028,8,130
10809,1,5,2000,41.41385,1,.0421541,163.3858,66.53543,1.087095,2372.247,0,43.55825,1.0423,2,1.028,8,85
10810,1,5,2000,30.45508,24,.0575112,184.6457,69.29134,1.279435,2955.947,0,31.78575,1.0423,4,1.028,8,69
11001,2,7,2000,22.99348,516,.0473655,177.1654,68.89764,1.220627,3103.524,0,34.08907,1.0423,3,1.028,9,32
11002,2,7,2000,20.46784,1562,.0518265,170.0787,66.53543,1.131626,2411.894,0,42.00261,1.0423,2,1.028,9,61
11004,2,7,2000,35.6965,2,.0623997,178.7402,68.89764,1.231477,2964.758,0,33.60209,1.0423,4,1.028,9,123
11102,2,8,2000,16.18796,9268,.0422679,174.4803,67.063,1.170117,2669.163,0,34.26437,1.0423,2,1.028,10,98
11104,2,8,2000,9.428053,70449,.0465641,185.4331,71.25984,1.321393,2920.705,0,35.10666,1.0423,4,1.028,10,155
11105,2,8,2000,13.9133,22148,.0425701,165.3543,65.74803,1.087172,2236.123,0,41.78027,1.0423,1,1.028,10,31
11106,2,8,2000,31.59612,37,.0493323,170.8661,68.11024,1.163773,2797.357,0,26.72893,1.0423,4,1.028,10,91
11107,2,8,2000,14.06615,15360,.0305257,137.4016,58.66142,.8060172,1801.762,0,43.55825,1.0423,1,1.028,10,46
11109,2,8,2000,17.92682,4174,.035285,184.6457,72.44095,1.337591,3825.991,0,32.22118,1.0423,5,1.028,10,167
11301,2,9,2000,11.25563,53406,.0376243,174.0157,67.32284,1.171523,2392.071,0,37.33565,1.0423,2,1.028,11,142
11302,2,9,2000,18.81306,3244,.0431672,186.2205,69.68504,1.297678,2687.225,0,30.15572,1.0423,3,1.028,11,62
11303,2,9,2000,15.49202,13085,.0405836,140.1575,62.99213,.8828818,1751.101,0,37.93784,1.0423,1,1.028,11,126
11304,2,9,2000,16.7351,8809,.0356396,175.9843,67.32284,1.184776,2469.163,0,37.33565,1.0423,2,1.028,11,153
11306,2,9,2000,19.14851,2861,.047094,179.9213,67.71654,1.218364,2951.542,0,31.36194,1.0423,5,1.028,11,93
11307,2,9,2000,9.238346,146267,.0426169,165.748,65.74803,1.089761,2299.56,0,39.20243,1.0423,1,1.028,11,132
