destination,age,wage,tax_rate,rentgrs,hccost
12,46,37654.07048468632,0,727.8597435180561,5431.667909591029
12,47,37929.50957566648,0,696.3650430302602,5431.667909591029
12,48,39242.31645442127,0,720.2807776661971,5431.667909591029
12,49,36986.85299925784,0,672.2973445130806,5431.667909591029
12,50,36791.161137592375,0,656.2808385497448,5431.667909591029
12,51,36134.53904190326,0,663.9839973428809,5431.667909591029
12,52,35307.712762482675,0,642.0510032695051,5431.667909591029
12,53,37736.692792731235,0,600.8034911483868,5431.667909591029
12,54,36267.652661191816,0,614.8330820600648,5431.667909591029
12,55,35562.38635738078,0,566.96222938518315,5431.667909591029
12,56,34775.21845108828,0,537.6549489349956,5431.667909591029
12,57,33258.336332445615,0,498.3152049897768,5431.667909591029
12,58,36003.92831560976,0,523.8029866827866,5431.667909591029
12,59,30207.446775512,0,484.9474178572699,5431.667909591029
12,60,30392.057487757065,0,512.5439467361837,5431.667909591029
12,61,27840.41738583902,0,457.3303989248794,5431.667909591029
12,62,22656.993433809363,0,440.6995142031014,5431.667909591029
