id,year,Y,Y2,L,K,M,industry,country
21303,1980,3669.184082031,775.1409912109,26.425659,457.9084472656,2894.04296875,"food","chile"
21303,1981,3669.901855469,1000.794555664,30.851316,485.1036071777,2669.107421875,"food","chile"
21303,1982,2406.383056641,409.787689209,21.425659,533.7823486328,1996.595336914,"food","chile"
21303,1983,2251.307128906,148.2378387451,22.638487,505.2325744629,2103.069335938,"food","chile"
21303,1984,2941.312988281,1405.558349609,21.638487,425.784576416,1535.754516602,"food","chile"
21303,1985,2782.923339844,450.1588745117,19.425659,360.1675109863,2332.764648438,"food","chile"
21303,1986,3085.947021484,397.0514221191,26.777752,305.8159790039,2688.895751953,"food","chile"
21303,1987,2682.682373047,678.7415161133,24.851316,260.6579284668,2003.940917969,"food","chile"
21303,1988,2634.776855469,548.7357177734,32.400791,223.0177307129,2086.041015625,"food","chile"
21303,1989,3155.021972656,804.1927490234,32.400791,309.3176879883,2350.829101563,"food","chile"
21303,1990,2608.602050781,517.065612793,27.987257,338.036315918,2091.536376953,"food","chile"
21303,1991,2980.565917969,996.9353637695,25.568245,342.405090332,1983.630737305,"food","chile"
21303,1992,3585.729736328,1561.535888672,22.78871,398.9832458496,2024.193725586,"food","chile"
21303,1993,2929.825439453,1222.505493164,24.247532,377.1545715332,1707.319946289,"food","chile"
21357,1979,2094.964599609,638.8817138672,17.590162,53.51790618896,1456.082885742,"food","chile"
21438,1979,260011.828125,37617.48046875,124.34155,666609.4375,222394.34375,"food","chile"
21438,1980,738032.3125,206875.109375,272.78644,611825.6875,531157.1875,"food","chile"
21438,1981,571744.625,159959.09375,235.32251,553550.0625,411785.5625,"food","chile"
21438,1982,399045.09375,40008.953125,200.20734,502615.84375,359036.15625,"food","chile"
21438,1983,555266,52792.4609375,383.22205,455102.25,502473.53125,"food","chile"
21438,1985,1024725.3125,313038.15625,535.68414,375869.0625,711687.125,"food","chile"
21438,1986,1198060,275840.5,579.53357,343951,922219.5,"food","chile"
21438,1987,1020585.625,220781.03125,632.63782,315030.28125,799804.5625,"food","chile"
21438,1988,797184.9375,188147.78125,670.43567,304700.09375,609037.1875,"food","chile"
21438,1989,948788.125,353441.40625,558.2373,340258.6875,595346.6875,"food","chile"
21438,1990,817811.4375,291199.3125,712.44653,353360.3125,526612.125,"food","chile"
21438,1991,649162.625,237543.75,713.83826,322506.28125,411618.84375,"food","chile"
21438,1992,835355.625,122125.2265625,474.26166,294031.25,713230.4375,"food","chile"
21438,1993,964725.1875,244983.09375,555.13831,269756.375,719742.125,"food","chile"
21438,1994,1202178.875,267246,541.39844,256715.875,934932.875,"food","chile"
21438,1995,976435.5,172659.21875,545.45422,280613.71875,803776.25,"food","chile"
21438,1996,987775.8125,193279.1875,474.20563,318253.53125,794496.625,"food","chile"
21456,1979,2911.229003906,1139.990966797,24.43598,551.3806152344,1771.238037109,"food","chile"
21456,1980,2784.229492188,587.3272705078,22.364218,476.5126953125,2196.902099609,"food","chile"
21456,1982,1974.817016602,621.6198730469,20.581944,360.759185791,1353.197143555,"food","chile"
21456,1983,2248.729248047,619.3086547852,20.581944,315.986114502,1629.420654297,"food","chile"
21456,1984,2304.537841797,547.5904541016,20.581944,277.9528198242,1756.947387695,"food","chile"
21456,1985,2128.699951172,339.3543395996,20.581944,245.5066223145,1789.345703125,"food","chile"
21456,1986,2944.985107422,166.3644714355,20.581944,217.707244873,2778.620605469,"food","chile"
21456,1987,2701.259765625,555.5814819336,20.581944,193.7859802246,2145.678222656,"food","chile"
21456,1988,2537.159423828,494.4858398438,21.579203,237.1503448486,2042.673461914,"food","chile"
21456,1989,2440.866455078,542.4538574219,19.372437,252.237991333,1898.412597656,"food","chile"
21456,1990,2368.001464844,656.7529907227,19.372437,274.9335632324,1711.248535156,"food","chile"
21456,1991,2674.754638672,768.8369140625,19.372437,277.0972290039,1905.917724609,"food","chile"
21456,1992,2839.011962891,803.3607177734,20.175659,235.9990692139,2035.651245117,"food","chile"
21456,1993,2912.645996094,743.9281005859,20.369698,202.0180358887,2168.718017578,"food","chile"
21456,1994,2982.06640625,702.309753418,20.369698,173.824508667,2279.756591797,"food","chile"
21456,1995,3279.18359375,1080.248535156,20.120382,150.3461456299,2198.935058594,"food","chile"
21555,1979,27348.44726563,9394.65625,80.09758,31685.71484375,17953.79101563,"food","chile"
21555,1980,22322.63085938,4659.692382813,75.513504,31370.03125,17662.93945313,"food","chile"
21555,1981,26360.33398438,9016.862304688,80.125336,30355.41210938,17343.47265625,"food","chile"
21555,1982,20046.21679688,4807.826171875,72.339798,28800.69140625,15238.390625,"food","chile"
21555,1983,24454.85546875,7499.424804688,81.344597,26567.68164063,16955.43164063,"food","chile"
21555,1984,28796.16210938,10165.92675781,78.068222,24648.0234375,18630.23632813,"food","chile"
21555,1985,26057.06445313,7754.98828125,129.51413,23149.25390625,18302.07617188,"food","chile"
21555,1986,37113.5703125,5449.075683594,123.70367,21811.0234375,31664.49609375,"food","chile"
21555,1987,41314.1953125,10152.34375,146.44594,20688.5234375,31161.85351563,"food","chile"
21555,1988,31251.47460938,6501.706054688,135.35497,20122.20507813,24749.76953125,"food","chile"
21555,1989,53275.89453125,12416.49609375,80.060463,19542.68359375,40859.3984375,"food","chile"
21555,1990,55726,31987.56835938,137.81389,18507.48046875,23738.43164063,"food","chile"
21555,1991,69385.9609375,25576.21875,226.47093,17994.97070313,43809.7421875,"food","chile"
21555,1992,77141.9296875,24670.06445313,220.45428,18440.22851563,52471.8671875,"food","chile"
21555,1993,67819.71875,24760.484375,157.29779,18471.7265625,43059.234375,"food","chile"
21555,1994,48119.5859375,12514.20019531,103.0368,17593.15429688,35605.38671875,"food","chile"
21555,1995,45382.3671875,15337.90429688,133.40121,16224.64550781,30044.4609375,"food","chile"
21555,1996,40655.1796875,15654.66699219,126.69641,14717.92675781,25000.51367188,"food","chile"
21564,1979,27206.96484375,6062.113769531,21.82415,18301.58203125,21144.8515625,"food","chile"
21564,1980,28403.19921875,3145.447753906,26.756264,17225.99609375,25257.75195313,"food","chile"
21564,1981,10821.59570313,3830.305419922,9.0901403,15630.18554688,6991.290039063,"food","chile"
21564,1982,16693.77734375,6864.404785156,9.9904003,14210.29199219,9829.373046875,"food","chile"
21564,1983,16022.98925781,5639.997070313,10.943713,13316.67773438,10382.9921875,"food","chile"
21564,1984,21783.3046875,10090.06738281,28.106236,12435.93261719,11693.23730469,"food","chile"
21564,1985,12015.40039063,4405.083007813,9.3615255,11754.27050781,7610.317382813,"food","chile"
21564,1986,33175.69140625,4977.793945313,15.856849,11109.14648438,28197.89648438,"food","chile"
21564,1987,38389.125,16660.66796875,14.145678,12917.77929688,21728.45703125,"food","chile"
21564,1988,32153.28125,8173.349121094,46.78117,14195.39550781,23979.93164063,"food","chile"
21564,1989,14196.49414063,9584.2109375,10.940757,13065.53710938,4612.282714844,"food","chile"
21573,1979,13202.83886719,6017.057617188,57.515476,4794.505859375,7185.78125,"food","chile"
21573,1980,14575.87695313,6767.989746094,60.287304,4746.928222656,7807.887207031,"food","chile"
21573,1981,15040.18261719,7066.022460938,56.24614,4612.374511719,7974.16015625,"food","chile"
21573,1982,9246.95703125,3096.677246094,57.725842,4416.280273438,6150.279785156,"food","chile"
21573,1983,10254.23730469,2752.142578125,54.197441,4061.9921875,7502.094726563,"food","chile"
21573,1984,9660.422851563,2301.591064453,58.514332,3669.959472656,7358.831542969,"food","chile"
21573,1985,8788.5078125,2088.232666016,67.482491,3236.778564453,6700.275390625,"food","chile"
21573,1986,12067.49121094,2538.763671875,77.080254,2860.238525391,9528.727539063,"food","chile"
21573,1987,11588.74316406,1839.315795898,50.495144,2532.006347656,9749.426757813,"food","chile"
21573,1988,11112.58886719,1723.605102539,36.566963,2414.647949219,9388.984375,"food","chile"
21573,1989,11124.69726563,1689.215576172,72.661865,2292.788085938,9435.482421875,"food","chile"
21573,1990,13486.87695313,2559.937988281,80.706108,2220.817626953,10926.93847656,"food","chile"
21573,1991,17913.10351563,3876.555175781,81.877884,2315.331542969,14036.54785156,"food","chile"
21573,1992,20374.04296875,3028.190917969,85.781998,2616.985351563,17345.8515625,"food","chile"
21573,1993,20043.14453125,2449.934082031,81.114929,2824.089355469,17593.20898438,"food","chile"
21573,1994,20588.31835938,6753.213378906,142.87804,2907.037841797,13835.10546875,"food","chile"
21573,1995,23384.94921875,8451.583984375,165.93399,3288.535888672,14933.36523438,"food","chile"
21573,1996,17832.86132813,6821.224121094,76.071739,8108.456054688,11011.63671875,"food","chile"
21591,1979,1592.224121094,598.5079345703,15.829948,567.8181762695,993.7161254883,"food","chile"
21591,1980,1673.835205078,263.460357666,22.78871,619.6015014648,1410.374755859,"food","chile"
21591,1981,1658.076416016,283.998260498,20.749235,707.9389038086,1374.078125,"food","chile"
21591,1983,1479.720458984,137.2260742188,19.425659,523.668762207,1342.494384766,"food","chile"
21591,1984,2376.253417969,476.9864807129,26.280861,432.2054748535,1899.267089844,"food","chile"
21591,1985,2183.600097656,367.3061523438,19.319216,357.707824707,1816.293823242,"food","chile"
21591,1986,4506.284667969,1581.366455078,9.8630133,296.9153747559,2924.918212891,"food","chile"
21609,1979,2823.832519531,880.0883789063,44.423237,6343.346191406,1943.744262695,"food","chile"
21609,1980,2573.058105469,604.5128173828,29.769531,6545.048828125,1968.545166016,"food","chile"
21609,1981,3412.286376953,1208.478271484,44.580158,6406.939941406,2203.808105469,"food","chile"
21609,1982,2598.383056641,860.5762939453,42.385567,6038.622070313,1737.806762695,"food","chile"
21609,1983,2238.613037109,576.2979125977,39.376308,5655.041015625,1662.315185547,"food","chile"
21609,1984,1659.664306641,289.235168457,19.372437,5308.107421875,1370.429077148,"food","chile"
21609,1985,1708.400024414,678.2130126953,15.383396,4989.056640625,1030.187011719,"food","chile"
21609,1987,1723.432861328,229.7417755127,16.380657,4417.220703125,1493.691040039,"food","chile"
21609,1988,1745.817382813,252.1424560547,16.380657,4162.581054688,1493.674926758,"food","chile"
21609,1989,2025.443115234,593.3943481445,17.377916,3925.884765625,1432.048828125,"food","chile"
21609,1990,1564.416625977,473.8822631836,16.380657,3705.345214844,1090.534301758,"food","chile"
21609,1991,1808.112304688,551.7538452148,17.377916,3499.430908203,1256.358398438,"food","chile"
21609,1992,1987.4375,565.3639526367,17.377916,3306.815185547,1422.073486328,"food","chile"
21609,1993,1746.565063477,457.1181030273,16.380657,3126.345458984,1289.446899414,"food","chile"
21609,1994,1729.900390625,508.5270080566,16.380657,2957.012451172,1221.373413086,"food","chile"
21609,1995,1704.755249023,472.2997436523,15.383396,2797.928222656,1232.455566406,"food","chile"
21609,1996,1545.991333008,353.7286071777,19.79693,2648.305664063,1192.262695313,"food","chile"
21699,1984,5312.909667969,2628.079833984,21.719719,1709.665283203,2684.830078125,"food","chile"
21699,1985,6341.995117188,4065.830810547,25.74321,1735.383056641,2276.164306641,"food","chile"
21726,1980,7677.606445313,1739.950805664,11.917906,10344.62695313,5937.655761719,"food","chile"
21726,1981,9897.291015625,396.9533081055,11.777661,9806.12890625,9500.336914063,"food","chile"
21726,1982,7445.0546875,121.5900650024,12.690509,9298.149414063,7323.46484375,"food","chile"
21726,1983,9241.498046875,1905.956665039,14.655468,8866.08203125,7335.541992188,"food","chile"
21726,1984,10243.11425781,1531.162353516,16.566799,8448.69921875,8711.952148438,"food","chile"
21726,1985,15747.421875,2183.460693359,17.844341,8041.920410156,13563.9609375,"food","chile"
21726,1986,20173.49609375,4784.375488281,13.358466,7885.975097656,15389.12207031,"food","chile"
21726,1987,19930.72265625,2333.994628906,21.24085,8075.822753906,17596.7265625,"food","chile"
21726,1988,20912.15625,3652.203613281,25.18232,8177.168945313,17259.953125,"food","chile"
21726,1989,16479.70703125,2583.344238281,35.974583,7901.014160156,13896.36230469,"food","chile"
21726,1990,20534.59765625,1416.032714844,23.538483,7420.040527344,19118.56640625,"food","chile"
21726,1991,25759.27929688,2597.514404297,20.18331,7156.65625,23161.765625,"food","chile"
21726,1992,21418.59765625,2497.553466797,29.466837,7304.360351563,18921.04296875,"food","chile"
21726,1993,22786.70703125,4430.760253906,30.113825,7287.112304688,18355.94726563,"food","chile"
21726,1994,24517.74609375,3592.091308594,30.314583,7600.217773438,20925.65429688,"food","chile"
21726,1995,28022.13476563,5014.018554688,30.314583,7562.046875,23008.11523438,"food","chile"
21726,1996,27629.93359375,6408.672363281,31.72711,7317.540527344,21221.26171875,"food","chile"
21744,1985,1274,291.9571533203,18.375177,34.68623352051,982.0428466797,"food","chile"
21744,1986,1626.277954102,112.4859619141,14.17389,124.4339599609,1513.791992188,"food","chile"
21744,1987,1418.466308594,199.3984527588,15.17115,323.6029052734,1219.067871094,"food","chile"
21744,1988,1201.087768555,158.1982879639,14.17389,421.4912109375,1042.889526367,"food","chile"
21744,1989,1230.429077148,305.892364502,14.17389,376.7338562012,924.5367431641,"food","chile"
21744,1990,1374.754516602,282.2203674316,15.17115,385.5719299316,1092.534179688,"food","chile"
21744,1991,1533.811279297,489.0522460938,14.17389,377.5316467285,1044.759033203,"food","chile"
21744,1994,1740.751586914,518.2525634766,14.672521,436.328125,1222.499023438,"food","chile"
21744,1996,1161.525512695,143.6501617432,13.924575,425.933013916,1017.875305176,"food","chile"
21789,1979,1610.042724609,358.0791320801,20.369698,145.5722198486,1251.963623047,"food","chile"
21807,1979,2317.697753906,600.1288452148,17.186951,292.7371826172,1717.568969727,"food","chile"
21807,1980,3051.206054688,1085.054077148,19.425659,365.032989502,1966.151977539,"food","chile"
21807,1982,3413.868408203,467.0061035156,17.590162,301.8933105469,2946.862304688,"food","chile"
21807,1983,3078.950195313,508.061920166,17.590162,278.1563720703,2570.888183594,"food","chile"
21816,1979,3259.541015625,1146.065185547,26.777752,981.5520629883,2113.475830078,"food","chile"
21816,1980,3622.891113281,911.3259887695,31.976299,1282.936767578,2711.565185547,"food","chile"
21816,1981,4204.854492188,1015.712219238,23.149233,1458.044189453,3189.142333984,"food","chile"
21816,1982,3993.074707031,1419.34765625,34.968079,1392.385986328,2573.727050781,"food","chile"
21816,1983,3820.353515625,935.965637207,32.97356,1251.330688477,2884.387939453,"food","chile"
21816,1984,4340.638183594,1756.226928711,37.276974,1162.122192383,2584.411132813,"food","chile"
21816,1985,3754.965332031,827.5234375,32.97356,1075.414794922,2927.441894531,"food","chile"
21816,1986,4166.213378906,1000.822875977,32.97356,973.0067138672,3165.390380859,"food","chile"
21816,1987,3415.927246094,694.2752075195,32.97356,949.7630615234,2721.652099609,"food","chile"
21816,1988,3343.916503906,497.6012268066,30.979038,929.36328125,2846.315185547,"food","chile"
21816,1989,3286.407714844,872.6020507813,31.976299,861.1754150391,2413.805664063,"food","chile"
21816,1990,3360.887451172,965.4233398438,34.183064,830.0552978516,2395.464111328,"food","chile"
21816,1991,3678.666748047,1140.200317383,31.764051,852.6790771484,2538.466552734,"food","chile"
21816,1992,4427.002929688,1288.291015625,32.013367,825.5045166016,3138.712158203,"food","chile"
21816,1993,4319.807617188,1747.957397461,32.511997,902.3111572266,2571.850341797,"food","chile"
21816,1994,4391.40234375,1993.618530273,32.013367,906.8123168945,2397.783691406,"food","chile"
21816,1995,3807.091796875,1550.969482422,31.764051,789.2160644531,2256.122314453,"food","chile"
21816,1996,4398.519042969,1678.667236328,32.814373,849.9080200195,2719.851806641,"food","chile"
21834,1979,47007.8203125,10226.94335938,43.34745,1883.855712891,36780.87890625,"food","chile"
21834,1980,40917.36328125,8200.330078125,46.501289,1880.456054688,32717.03320313,"food","chile"
21834,1981,42108.5703125,3564.677734375,51.879719,1905.129150391,38543.89453125,"food","chile"
21834,1982,35619.6328125,2278.344482422,35.845161,1897.694946289,33341.2890625,"food","chile"
21834,1983,51015.00390625,4587.905273438,43.846233,1945.486328125,46427.09765625,"food","chile"
21834,1984,41251.8984375,3216.7421875,51.932137,1917.01171875,38035.15625,"food","chile"
21834,1985,30923.109375,3755.4375,63.845493,1745.927978516,27167.671875,"food","chile"
21906,1979,2537.461425781,884.6484375,24.091061,247.8143615723,1652.812866211,"food","chile"
21906,1980,1499.444335938,503.8299865723,18.162931,220.3327178955,995.6143798828,"food","chile"
21906,1981,1634.882080078,500.8746643066,18.162931,196.5274505615,1134.007446289,"food","chile"
21933,1979,2757.224853516,811.8933105469,22.576464,196.9256896973,1945.331542969,"food","chile"
21933,1980,2015.958374023,552.061340332,19.584682,176.4524230957,1463.897094727,"food","chile"
21933,1981,2143.322265625,314.4818725586,17.590162,158.7926330566,1828.840332031,"food","chile"
21933,1984,1956.164428711,467.3798828125,37.599339,118.4510269165,1488.784545898,"food","chile"
21933,1985,1785.900024414,399.8704223633,31.191284,108.1642837524,1386.029541016,"food","chile"
21933,1986,2772.566162109,504.3871154785,9.5409575,179.5820465088,2268.179199219,"food","chile"
21951,1979,135419.734375,28782.70898438,384.23782,49167.75,106637.03125,"food","chile"
21951,1980,127969.9765625,11363.52148438,624.14252,45060.65234375,116606.453125,"food","chile"
21951,1981,112253.2265625,26612.47265625,573.36884,42402.8828125,85640.75,"food","chile"
21951,1982,84119.671875,158.925201416,412.39706,38710.625,83960.75,"food","chile"
21951,1983,124086.953125,34957.78125,331.03583,35158.765625,89129.1640625,"food","chile"
21951,1984,155759.859375,21463.51953125,412.06119,31563.38085938,134296.34375,"food","chile"
21951,1985,468277.4375,147954.703125,485.01569,29279.06640625,320322.75,"food","chile"
21951,1986,364653.71875,143229.65625,498.74799,29949.24414063,221424.078125,"food","chile"
21951,1987,582812.9375,211970.21875,440.07175,29438.45703125,370842.71875,"food","chile"
21951,1988,456876.0625,257422.71875,467.37799,32352.11328125,199453.328125,"food","chile"
21951,1989,393942.5625,201716.71875,485.98578,45213.56640625,192225.84375,"food","chile"
21951,1990,404598.8125,134621.546875,311.58517,50762.9921875,269977.28125,"food","chile"
21951,1991,351181.28125,187650.578125,232.32939,46452.71484375,163530.703125,"food","chile"
21951,1992,377850.09375,174948.09375,222.28252,45467.3828125,202902,"food","chile"
21951,1993,332032.34375,63799.625,214.9538,43848.12890625,268232.71875,"food","chile"
22014,1979,3478.455810547,774.9301757813,26.565504,1200.565795898,2703.525634766,"food","chile"
22014,1980,3030.279052734,315.2551879883,27.638487,1433.863647461,2715.023925781,"food","chile"
22014,1981,3151.962402344,1036.770263672,34.968079,1655.493774414,2115.192138672,"food","chile"
22014,1982,2264.649902344,134.3271179199,31.976299,1561.913208008,2130.322753906,"food","chile"
22014,1983,2234.326416016,166.3216247559,23.573725,1378.975097656,2068.004638672,"food","chile"
22014,1984,662.1649169922,240.0594482422,6.1587129,1224.212036133,422.10546875,"food","chile"
22014,1985,1816.439086914,310.3637695313,18.375177,1092.706420898,1506.075317383,"food","chile"
22014,1986,1988.998657227,211.7874450684,18.375177,980.2638549805,1777.211181641,"food","chile"
22014,1987,1851.446289063,179.2922668457,19.372437,883.5151367188,1672.154052734,"food","chile"
22014,1988,1893.786865234,186.967376709,16.380657,893.6342773438,1706.819580078,"food","chile"
22014,1989,1699.622680664,307.6762084961,16.380657,870.4075927734,1391.946411133,"food","chile"
22014,1990,1705.468139648,290.3500061035,16.380657,781.3806762695,1415.118164063,"food","chile"
22014,1991,1904.631591797,497.032043457,17.377916,711.760559082,1407.599609375,"food","chile"
22014,1992,2478.285644531,824.6900634766,16.025219,652.7601318359,1653.595703125,"food","chile"
22041,1979,3764.272216797,1745.896484375,16.966688,300.0778808594,2018.375732422,"food","chile"
22059,1979,1405.552490234,516.168762207,15.425658,290.7095031738,889.3836669922,"food","chile"
22059,1980,1665.274169922,227.6379089355,14.386136,256.1180419922,1437.636352539,"food","chile"
22059,1981,2026.741210938,417.6582946777,14.386136,232.0407409668,1609.082885742,"food","chile"
22059,1982,1619.708496094,177.6249237061,14.346614,204.6503753662,1442.083618164,"food","chile"
22059,1983,1757.317993164,243.5105438232,15.383396,230.7475128174,1513.807373047,"food","chile"
22059,1984,1498.658325195,165.7710266113,15.383396,247.8549804688,1332.887329102,"food","chile"
22059,1985,1418.800048828,237.2996520996,14.17389,89.90620422363,1181.500366211,"food","chile"
22059,1986,2369.079589844,1153.167480469,18.587423,22.95011138916,1215.911987305,"food","chile"
22059,1987,1089.592407227,143.1537322998,17.590162,44.23035812378,946.438659668,"food","chile"
22059,1988,1213.628173828,384.6746826172,16.592903,54.34381103516,828.9535522461,"food","chile"
22059,1989,1056.099609375,332.2038269043,17.590162,157.8520965576,723.8957519531,"food","chile"
22059,1990,1531.083740234,409.8567504883,17.590162,202.9752960205,1121.226928711,"food","chile"
22059,1991,1615.887329102,438.3586425781,16.592903,166.0958862305,1177.528686523,"food","chile"
22059,1992,2145.181640625,556.921875,17.05501,152.4717102051,1588.259765625,"food","chile"
22059,1993,2523.210693359,905.2760009766,17.484039,136.6550598145,1617.934814453,"food","chile"
22059,1994,2702.814941406,1175.262451172,27.966181,23.66493415833,1527.552246094,"food","chile"
22059,1995,2567.98046875,1689.569946289,34.570488,48.21891021729,878.4105224609,"food","chile"
22059,1996,2334.2578125,1705.903320313,28.804256,256.362487793,628.3544921875,"food","chile"
22131,1979,1323.671508789,385.0698852539,15.425658,22.66351318359,938.6016235352,"food","chile"
22176,1979,224740.59375,128681.5234375,445.72385,47185.88671875,96059.078125,"food","chile"
22176,1980,156959.453125,63703.15625,397.84433,42875.4453125,93256.296875,"food","chile"
22176,1981,131703,26299.52734375,255.11807,141340.53125,105403.46875,"food","chile"
22176,1982,83537.484375,23915.48242188,193.71666,218246.703125,59622,"food","chile"
22176,1983,93990.46875,25724.65820313,210.3447,186718.46875,68265.8125,"food","chile"
22176,1984,105953.7265625,17856.94726563,262.65857,160791.796875,88096.78125,"food","chile"
22176,1985,105259.984375,5714.701660156,292.32794,145474.109375,99545.2890625,"food","chile"
22176,1986,145329.046875,16919.06835938,305.30389,131523.75,128409.984375,"food","chile"
22176,1987,121893.875,34478.52734375,489.06116,118675.390625,87415.3515625,"food","chile"
22176,1988,134517.828125,26533.89648438,380.34604,107193.6484375,107983.9296875,"food","chile"
22176,1989,154311.109375,46588.875,420.28748,97327.8203125,107722.234375,"food","chile"
22176,1990,173582.15625,51170.25390625,604.89417,88881.4765625,122411.90625,"food","chile"
22176,1991,172329.15625,40038.9453125,692.53418,81154.453125,132290.21875,"food","chile"
22176,1992,182412.15625,34997.8515625,809.2038,75303.4765625,147414.3125,"food","chile"
22176,1993,217901.78125,65803.4296875,826.07483,70480.609375,152098.34375,"food","chile"
22176,1994,201721.046875,46501.96484375,836.3183,67548.6796875,155219.078125,"food","chile"
22176,1995,190437.15625,49051.34765625,819.6958,68456.3359375,141385.796875,"food","chile"
22176,1996,212471.328125,55400.10546875,808.09406,70755.359375,157071.21875,"food","chile"
22185,1979,1764.471069336,573.3833007813,21.638487,165.4272460938,1191.087768555,"food","chile"
22185,1980,2025.153564453,685.9954223633,17.377916,150.7553100586,1339.158081055,"food","chile"
22185,1981,16249.02539063,5945.678710938,32.489803,137.9527893066,10303.34667969,"food","chile"
22185,1982,17379.171875,4604.311523438,16.638487,7990.26171875,12774.86035156,"food","chile"
22185,1983,18787.30664063,4428.721191406,17.425659,14372.62792969,14358.58496094,"food","chile"
22185,1984,15486.86425781,2951.373046875,17.425659,13332.6875,12535.49121094,"food","chile"
22185,1985,2071.399902344,548.9595336914,16.425659,12103.26855469,1522.440429688,"food","chile"
22185,1986,1644.938842773,431.7986755371,13.545543,11046.93359375,1213.140136719,"food","chile"
22185,1987,1486.823486328,296.1091918945,13.500542,10111.78320313,1190.714233398,"food","chile"
22185,1988,1994.601928711,387.0830688477,16.425659,9298.846679688,1607.518920898,"food","chile"
22185,1989,1933.952880859,370.1745605469,18.375177,8587.03125,1563.778320313,"food","chile"
22185,1990,1951.570922852,484.8797912598,26.064146,7959.286621094,1466.691162109,"food","chile"
22185,1991,1672.497680664,561.4600219727,19.319216,7401.801757813,1111.037719727,"food","chile"
22185,1992,1842.360961914,595.7826538086,18.076065,6903.370117188,1246.57824707,"food","chile"
22185,1993,1704.476806641,562.1311645508,16.569244,6454.875976563,1142.345581055,"food","chile"
22185,1994,1838.906494141,661.3851318359,23.314146,6048.884765625,1177.521240234,"food","chile"
22185,1995,1705.789672852,591.9649658203,16.888487,5679.313476563,1113.824707031,"food","chile"
22185,1996,1739.614257813,494.3868103027,20.099306,5341.170898438,1245.227416992,"food","chile"
22221,1979,926.1458129883,273.7386474609,5.330245,217.5624542236,652.4071655273,"food","chile"
22221,1980,1416.687988281,86.36882019043,11.1683,199.8729553223,1330.319213867,"food","chile"
22221,1981,3123.580078125,316.3201599121,16.391394,183.7490844727,2807.260009766,"food","chile"
22221,1983,2213.236572266,230.0402526855,17.998663,155.6267089844,1983.196289063,"food","chile"
22221,1984,2866.674804688,899.2122192383,24.843872,178.7591552734,1967.462646484,"food","chile"
22221,1985,3718.899902344,898.0690307617,25.781034,194.2414093018,2820.831054688,"food","chile"
22221,1987,3523.776855469,943.9259643555,15.55473,162.8659973145,2579.851074219,"food","chile"
22221,1988,3186.690673828,396.3405151367,23.851316,149.2773742676,2790.350097656,"food","chile"
22221,1989,3031.612792969,637.0316162109,26.910824,136.912689209,2394.581298828,"food","chile"
22221,1991,2852.264160156,851.4895629883,44.128292,115.4038848877,2000.774536133,"food","chile"
22221,1992,3495.099121094,1018.015441895,49.378292,106.0609970093,2477.083740234,"food","chile"
22221,1993,3513.539794922,1141.260986328,49.128292,97.54254150391,2372.278808594,"food","chile"
22221,1994,3380.8671875,278.4643859863,52.339916,89.77153778076,3102.402832031,"food","chile"
22221,1995,3256.04296875,442.0284729004,51.128292,82.67846679688,2814.014404297,"food","chile"
22221,1996,2333.538818359,187.0423278809,26.638487,76.20051574707,2146.496582031,"food","chile"
22248,1980,2832.741699219,1643.305053711,18.231546,3157.421875,1189.436767578,"food","chile"
22248,1981,4371.791503906,758.5064697266,18.748022,2920.831787109,3613.284912109,"food","chile"
22248,1982,3367.210205078,2208.524169922,18.799669,2697.211914063,1158.685913086,"food","chile"
22293,1979,2912.501464844,1214.301635742,26.851316,23.60175895691,1698.199951172,"food","chile"
22293,1980,2162.446777344,745.3272094727,22.576464,53.93090820313,1417.119506836,"food","chile"
22293,1981,1524.709960938,474.4911193848,20.581944,102.4132843018,1050.21887207,"food","chile"
22293,1982,1247.131958008,287.6957397461,16.547318,108.0267486572,959.4361572266,"food","chile"
22293,1983,1032.203613281,285.9835205078,14.386136,88.32324981689,746.2200927734,"food","chile"
22401,1979,30237.25976563,8886.625,37.759106,4583.135742188,21350.63476563,"food","chile"
22401,1980,24868.23046875,6856.331054688,38.061176,4195.842285156,18011.8984375,"food","chile"
22401,1981,25604.27148438,3187.79296875,36.098125,3751.315673828,22416.47851563,"food","chile"
22401,1982,21134.88671875,2475.014404297,33.212635,3348.265136719,18659.87109375,"food","chile"
22437,1979,1785.259521484,557.9240112305,34.276974,214.0721740723,1227.335571289,"food","chile"
22437,1980,1580.298339844,305.3118591309,28.18824,239.7605743408,1274.986450195,"food","chile"
22437,1981,2184.217285156,555.9935913086,26.777752,289.3604736328,1628.223632813,"food","chile"
22437,1982,2566.434814453,943.7517700195,25.498003,274.1767272949,1622.683105469,"food","chile"
22437,1983,2715.106933594,758.0721435547,18.375177,341.3825683594,1957.034912109,"food","chile"
22437,1984,2433.087402344,659.6983642578,25.780491,419.6771850586,1773.389160156,"food","chile"
22437,1985,2539.699951172,596.5480957031,21.579203,399.8887634277,1943.151977539,"food","chile"
22437,1986,2648.993652344,619.0209350586,18.375177,318.6815795898,2029.97277832,"food","chile"
22437,1987,2354.061523438,530.0426025391,17.377916,334.5647888184,1824.018920898,"food","chile"
22437,1988,2211.231445313,508.8549194336,18.375177,354.8304748535,1702.376464844,"food","chile"
22482,1979,167180.453125,71420.875,261.52365,35956.87890625,95759.578125,"food","chile"
